"Step","FSDP_BT_QAT_20250608_220648 - loss_main","FSDP_BT_QAT_20250608_220648 - loss_main__MIN","FSDP_BT_QAT_20250608_220648 - loss_main__MAX"
"14210","684.88232421875","684.88232421875","684.88232421875"
"14220","688.7142944335938","688.7142944335938","688.7142944335938"
"14230","684.8364868164062","684.8364868164062","684.8364868164062"
"14240","678.8013305664062","678.8013305664062","678.8013305664062"
"14250","681.3486938476562","681.3486938476562","681.3486938476562"
"14260","693.3768920898438","693.3768920898438","693.3768920898438"
"14270","681.4464111328125","681.4464111328125","681.4464111328125"
"14280","682.8284301757812","682.8284301757812","682.8284301757812"
"14290","687.2598266601562","687.2598266601562","687.2598266601562"
"14300","684.2130126953125","684.2130126953125","684.2130126953125"
"14310","688.8043823242188","688.8043823242188","688.8043823242188"
"14320","687.45458984375","687.45458984375","687.45458984375"
"14330","686.8294677734375","686.8294677734375","686.8294677734375"
"14340","690.1197509765625","690.1197509765625","690.1197509765625"
"14350","683.739990234375","683.739990234375","683.739990234375"
"14360","687.4009399414062","687.4009399414062","687.4009399414062"
"14370","689.143798828125","689.143798828125","689.143798828125"
"14380","692.103759765625","692.103759765625","692.103759765625"
"14390","687.791015625","687.791015625","687.791015625"
"14400","676.99169921875","676.99169921875","676.99169921875"
"14410","676.0574951171875","676.0574951171875","676.0574951171875"
"14420","685.1449584960938","685.1449584960938","685.1449584960938"
"14430","677.0540771484375","677.0540771484375","677.0540771484375"
"14440","688.8818969726562","688.8818969726562","688.8818969726562"
"14450","682.3237915039062","682.3237915039062","682.3237915039062"
"14460","686.1466064453125","686.1466064453125","686.1466064453125"
"14470","688.3579711914062","688.3579711914062","688.3579711914062"
"14480","701.321533203125","701.321533203125","701.321533203125"
"14490","688.7069702148438","688.7069702148438","688.7069702148438"
"14500","686.1217041015625","686.1217041015625","686.1217041015625"
"14510","683.2428588867188","683.2428588867188","683.2428588867188"
"14520","681.8382568359375","681.8382568359375","681.8382568359375"
"14530","686.7799072265625","686.7799072265625","686.7799072265625"
"14540","693.5409545898438","693.5409545898438","693.5409545898438"
"14550","678.661376953125","678.661376953125","678.661376953125"
"14560","683.840087890625","683.840087890625","683.840087890625"
"14570","683.2235717773438","683.2235717773438","683.2235717773438"
"14580","685.3411254882812","685.3411254882812","685.3411254882812"
"14590","685.2649536132812","685.2649536132812","685.2649536132812"
"14600","681.9168701171875","681.9168701171875","681.9168701171875"
"14610","685.331298828125","685.331298828125","685.331298828125"
"14620","687.3689575195312","687.3689575195312","687.3689575195312"
"14630","680.0769653320312","680.0769653320312","680.0769653320312"
"14640","683.8707275390625","683.8707275390625","683.8707275390625"
"14650","688.8582153320312","688.8582153320312","688.8582153320312"
"14660","680.381103515625","680.381103515625","680.381103515625"
"14670","690.6211547851562","690.6211547851562","690.6211547851562"
"14680","686.7056274414062","686.7056274414062","686.7056274414062"
"14690","679.45849609375","679.45849609375","679.45849609375"
"14700","685.7173461914062","685.7173461914062","685.7173461914062"
"14710","679.954345703125","679.954345703125","679.954345703125"
"14720","687.359619140625","687.359619140625","687.359619140625"
"14730","683.0479125976562","683.0479125976562","683.0479125976562"
"14740","681.9075317382812","681.9075317382812","681.9075317382812"
"14750","682.6198120117188","682.6198120117188","682.6198120117188"
"14760","679.5175170898438","679.5175170898438","679.5175170898438"
"14770","680.909912109375","680.909912109375","680.909912109375"
"14780","681.8182373046875","681.8182373046875","681.8182373046875"
"14790","679.4005737304688","679.4005737304688","679.4005737304688"
"14800","685.0227661132812","685.0227661132812","685.0227661132812"
"14810","687.9662475585938","687.9662475585938","687.9662475585938"
"14820","668.1431274414062","668.1431274414062","668.1431274414062"
"14830","680.7952270507812","680.7952270507812","680.7952270507812"
"14840","680.0861206054688","680.0861206054688","680.0861206054688"
"14850","682.8374633789062","682.8374633789062","682.8374633789062"
"14860","677.956298828125","677.956298828125","677.956298828125"
"14870","683.297607421875","683.297607421875","683.297607421875"
"14880","675.5645751953125","675.5645751953125","675.5645751953125"
"14890","686.4251708984375","686.4251708984375","686.4251708984375"
"14900","671.5447387695312","671.5447387695312","671.5447387695312"
"14910","681.6832275390625","681.6832275390625","681.6832275390625"
"14920","682.3834228515625","682.3834228515625","682.3834228515625"
"14930","681.433837890625","681.433837890625","681.433837890625"
"14940","683.1358032226562","683.1358032226562","683.1358032226562"
"14950","676.358154296875","676.358154296875","676.358154296875"
"14960","677.8237915039062","677.8237915039062","677.8237915039062"
"14970","679.6436767578125","679.6436767578125","679.6436767578125"
"14980","689.5689697265625","689.5689697265625","689.5689697265625"
"14990","676.903564453125","676.903564453125","676.903564453125"
"15000","677.6293334960938","677.6293334960938","677.6293334960938"
"15010","680.89306640625","680.89306640625","680.89306640625"
"15020","680.0363159179688","680.0363159179688","680.0363159179688"
"15030","681.0888061523438","681.0888061523438","681.0888061523438"
"15040","676.573974609375","676.573974609375","676.573974609375"
"15050","679.95751953125","679.95751953125","679.95751953125"
"15060","676.2255249023438","676.2255249023438","676.2255249023438"
"15070","671.028076171875","671.028076171875","671.028076171875"
"15080","673.8384399414062","673.8384399414062","673.8384399414062"
"15090","674.5349731445312","674.5349731445312","674.5349731445312"
"15100","678.0595092773438","678.0595092773438","678.0595092773438"
"15110","675.5382690429688","675.5382690429688","675.5382690429688"
"15120","678.2677001953125","678.2677001953125","678.2677001953125"
"15130","675.1337890625","675.1337890625","675.1337890625"
"15140","674.2959594726562","674.2959594726562","674.2959594726562"
"15150","682.7479248046875","682.7479248046875","682.7479248046875"
"15160","672.1268310546875","672.1268310546875","672.1268310546875"
"15170","682.253173828125","682.253173828125","682.253173828125"
"15180","676.0419921875","676.0419921875","676.0419921875"
"15190","679.805908203125","679.805908203125","679.805908203125"
"15200","683.71533203125","683.71533203125","683.71533203125"
"15210","680.8473510742188","680.8473510742188","680.8473510742188"
"15220","678.7728271484375","678.7728271484375","678.7728271484375"
"15230","680.4169921875","680.4169921875","680.4169921875"
"15240","678.9534912109375","678.9534912109375","678.9534912109375"
"15250","675.9533081054688","675.9533081054688","675.9533081054688"
"15260","674.7741088867188","674.7741088867188","674.7741088867188"
"15270","678.6688842773438","678.6688842773438","678.6688842773438"
"15280","669.6700439453125","669.6700439453125","669.6700439453125"
"15290","678.6884155273438","678.6884155273438","678.6884155273438"
"15300","678.1028442382812","678.1028442382812","678.1028442382812"
"15310","680.3399658203125","680.3399658203125","680.3399658203125"
"15320","681.9071044921875","681.9071044921875","681.9071044921875"
"15330","687.7567138671875","687.7567138671875","687.7567138671875"
"15340","685.1730346679688","685.1730346679688","685.1730346679688"
"15350","674.15869140625","674.15869140625","674.15869140625"
"15360","681.6919555664062","681.6919555664062","681.6919555664062"
"15370","681.8114624023438","681.8114624023438","681.8114624023438"
"15380","669.8145751953125","669.8145751953125","669.8145751953125"
"15390","676.6030883789062","676.6030883789062","676.6030883789062"
"15400","687.6973876953125","687.6973876953125","687.6973876953125"
"15410","691.0928344726562","691.0928344726562","691.0928344726562"
"15420","681.6732788085938","681.6732788085938","681.6732788085938"
"15430","679.7845458984375","679.7845458984375","679.7845458984375"
"15440","687.2357788085938","687.2357788085938","687.2357788085938"
"15450","676.3242797851562","676.3242797851562","676.3242797851562"
"15460","689.4841918945312","689.4841918945312","689.4841918945312"
"15470","680.11474609375","680.11474609375","680.11474609375"
"15480","678.5597534179688","678.5597534179688","678.5597534179688"
"15490","683.9428100585938","683.9428100585938","683.9428100585938"
"15500","679.0996704101562","679.0996704101562","679.0996704101562"
"15510","674.465087890625","674.465087890625","674.465087890625"
"15520","685.6875610351562","685.6875610351562","685.6875610351562"
"15530","692.5435180664062","692.5435180664062","692.5435180664062"
"15540","680.2507934570312","680.2507934570312","680.2507934570312"
"15550","676.9730834960938","676.9730834960938","676.9730834960938"
"15560","682.7481079101562","682.7481079101562","682.7481079101562"
"15570","681.4041137695312","681.4041137695312","681.4041137695312"
"15580","678.316650390625","678.316650390625","678.316650390625"
"15590","678.6724853515625","678.6724853515625","678.6724853515625"
"15600","681.482177734375","681.482177734375","681.482177734375"
"15610","683.2879638671875","683.2879638671875","683.2879638671875"
"15620","675.935791015625","675.935791015625","675.935791015625"
"15630","685.1304931640625","685.1304931640625","685.1304931640625"
"15640","683.48779296875","683.48779296875","683.48779296875"
"15650","677.5045166015625","677.5045166015625","677.5045166015625"
"15660","685.75537109375","685.75537109375","685.75537109375"
"15670","677.2598876953125","677.2598876953125","677.2598876953125"
"15680","679.2713623046875","679.2713623046875","679.2713623046875"
"15690","679.9796142578125","679.9796142578125","679.9796142578125"
"15700","686.4871215820312","686.4871215820312","686.4871215820312"
"15710","685.562744140625","685.562744140625","685.562744140625"
"15720","686.1951904296875","686.1951904296875","686.1951904296875"
"15730","680.7123413085938","680.7123413085938","680.7123413085938"
"15740","680.3883056640625","680.3883056640625","680.3883056640625"
"15750","685.8585815429688","685.8585815429688","685.8585815429688"
"15760","669.916259765625","669.916259765625","669.916259765625"
"15770","681.5164794921875","681.5164794921875","681.5164794921875"
"15780","685.7402954101562","685.7402954101562","685.7402954101562"
"15790","678.8469848632812","678.8469848632812","678.8469848632812"
"15800","689.5875854492188","689.5875854492188","689.5875854492188"
"15810","683.6832885742188","683.6832885742188","683.6832885742188"
"15820","677.2730712890625","677.2730712890625","677.2730712890625"
"15830","683.4923095703125","683.4923095703125","683.4923095703125"
"15840","676.1332397460938","676.1332397460938","676.1332397460938"
"15850","678.89306640625","678.89306640625","678.89306640625"
"15860","676.7259521484375","676.7259521484375","676.7259521484375"
"15870","676.2265014648438","676.2265014648438","676.2265014648438"
"15880","673.1090698242188","673.1090698242188","673.1090698242188"
"15890","678.427490234375","678.427490234375","678.427490234375"
"15900","679.618408203125","679.618408203125","679.618408203125"
"15910","678.6616821289062","678.6616821289062","678.6616821289062"
"15920","674.107666015625","674.107666015625","674.107666015625"
"15930","673.2234497070312","673.2234497070312","673.2234497070312"
"15940","681.203857421875","681.203857421875","681.203857421875"
"15950","671.7763061523438","671.7763061523438","671.7763061523438"
"15960","681.816162109375","681.816162109375","681.816162109375"
"15970","680.27685546875","680.27685546875","680.27685546875"
"15980","681.173583984375","681.173583984375","681.173583984375"
"15990","682.5132446289062","682.5132446289062","682.5132446289062"
"16000","679.1818237304688","679.1818237304688","679.1818237304688"
"16010","677.6350708007812","677.6350708007812","677.6350708007812"
"16020","670.6806640625","670.6806640625","670.6806640625"
"16030","679.218994140625","679.218994140625","679.218994140625"
"16040","673.837646484375","673.837646484375","673.837646484375"
"16050","675.2329711914062","675.2329711914062","675.2329711914062"
"16060","671.8427734375","671.8427734375","671.8427734375"
"16070","670.6640014648438","670.6640014648438","670.6640014648438"
"16080","670.2365112304688","670.2365112304688","670.2365112304688"
"16090","673.8993530273438","673.8993530273438","673.8993530273438"
"16100","678.020751953125","678.020751953125","678.020751953125"
"16110","666.2296142578125","666.2296142578125","666.2296142578125"
"16120","676.5437622070312","676.5437622070312","676.5437622070312"
"16130","674.6370849609375","674.6370849609375","674.6370849609375"
"16140","668.91162109375","668.91162109375","668.91162109375"
"16150","674.2021484375","674.2021484375","674.2021484375"
"16160","674.796142578125","674.796142578125","674.796142578125"
"16170","682.1375732421875","682.1375732421875","682.1375732421875"
"16180","672.145263671875","672.145263671875","672.145263671875"
"16190","676.9526977539062","676.9526977539062","676.9526977539062"
"16200","668.2933959960938","668.2933959960938","668.2933959960938"
"16210","670.93798828125","670.93798828125","670.93798828125"
"16220","677.504150390625","677.504150390625","677.504150390625"
"16230","678.2890625","678.2890625","678.2890625"
"16240","668.659912109375","668.659912109375","668.659912109375"
"16250","677.5418701171875","677.5418701171875","677.5418701171875"
"16260","676.9806518554688","676.9806518554688","676.9806518554688"
"16270","679.4598999023438","679.4598999023438","679.4598999023438"
"16280","670.731689453125","670.731689453125","670.731689453125"
"16290","666.1861572265625","666.1861572265625","666.1861572265625"
"16300","672.6798706054688","672.6798706054688","672.6798706054688"
"16310","680.2227172851562","680.2227172851562","680.2227172851562"
"16320","680.9938354492188","680.9938354492188","680.9938354492188"
"16330","682.6830444335938","682.6830444335938","682.6830444335938"
"16340","672.182861328125","672.182861328125","672.182861328125"
"16350","675.0411987304688","675.0411987304688","675.0411987304688"
"16360","670.4533081054688","670.4533081054688","670.4533081054688"
"16370","672.5359497070312","672.5359497070312","672.5359497070312"
"16380","677.5271606445312","677.5271606445312","677.5271606445312"
"16390","673.7837524414062","673.7837524414062","673.7837524414062"
"16400","678.3706665039062","678.3706665039062","678.3706665039062"
"16410","673.9132080078125","673.9132080078125","673.9132080078125"
"16420","668.0182495117188","668.0182495117188","668.0182495117188"
"16430","666.9124755859375","666.9124755859375","666.9124755859375"
"16440","672.8884887695312","672.8884887695312","672.8884887695312"
"16450","678.8721923828125","678.8721923828125","678.8721923828125"
"16460","676.3551025390625","676.3551025390625","676.3551025390625"
"16470","677.5560302734375","677.5560302734375","677.5560302734375"
"16480","676.0440063476562","676.0440063476562","676.0440063476562"
"16490","670.3626098632812","670.3626098632812","670.3626098632812"
"16500","679.485595703125","679.485595703125","679.485595703125"
"16510","669.0640258789062","669.0640258789062","669.0640258789062"
"16520","675.2994995117188","675.2994995117188","675.2994995117188"
"16530","675.4338989257812","675.4338989257812","675.4338989257812"
"16540","668.9329833984375","668.9329833984375","668.9329833984375"
"16550","667.9119873046875","667.9119873046875","667.9119873046875"
"16560","674.7891845703125","674.7891845703125","674.7891845703125"
"16570","670.8916015625","670.8916015625","670.8916015625"
"16580","676.5659790039062","676.5659790039062","676.5659790039062"
"16590","671.3258666992188","671.3258666992188","671.3258666992188"
"16600","675.3549194335938","675.3549194335938","675.3549194335938"
"16610","672.934326171875","672.934326171875","672.934326171875"
"16620","671.6378173828125","671.6378173828125","671.6378173828125"
"16630","668.362060546875","668.362060546875","668.362060546875"
"16640","671.8173828125","671.8173828125","671.8173828125"
"16650","667.8884887695312","667.8884887695312","667.8884887695312"
"16660","662.023193359375","662.023193359375","662.023193359375"
"16670","666.878173828125","666.878173828125","666.878173828125"
"16680","665.5089721679688","665.5089721679688","665.5089721679688"
"16690","660.4315185546875","660.4315185546875","660.4315185546875"
"16700","659.991943359375","659.991943359375","659.991943359375"
"16710","662.3193969726562","662.3193969726562","662.3193969726562"
"16720","666.19580078125","666.19580078125","666.19580078125"
"16730","667.4624633789062","667.4624633789062","667.4624633789062"
"16740","666.2111206054688","666.2111206054688","666.2111206054688"
"16750","670.7864990234375","670.7864990234375","670.7864990234375"
"16760","668.4422607421875","668.4422607421875","668.4422607421875"
"16770","668.9325561523438","668.9325561523438","668.9325561523438"
"16780","661.5301513671875","661.5301513671875","661.5301513671875"
"16790","664.82568359375","664.82568359375","664.82568359375"
"16800","663.8574829101562","663.8574829101562","663.8574829101562"
"16810","666.5140380859375","666.5140380859375","666.5140380859375"
"16820","665.272705078125","665.272705078125","665.272705078125"
"16830","656.8972778320312","656.8972778320312","656.8972778320312"
"16840","658.3630981445312","658.3630981445312","658.3630981445312"
"16850","666.4972534179688","666.4972534179688","666.4972534179688"
"16860","665.3502807617188","665.3502807617188","665.3502807617188"
"16870","667.394287109375","667.394287109375","667.394287109375"
"16880","662.0772705078125","662.0772705078125","662.0772705078125"
"16890","661.2594604492188","661.2594604492188","661.2594604492188"
"16900","667.7921752929688","667.7921752929688","667.7921752929688"
"16910","661.0559692382812","661.0559692382812","661.0559692382812"
"16920","662.6470336914062","662.6470336914062","662.6470336914062"
"16930","666.3434448242188","666.3434448242188","666.3434448242188"
"16940","661.3328857421875","661.3328857421875","661.3328857421875"
"16950","666.6758422851562","666.6758422851562","666.6758422851562"
"16960","666.4766235351562","666.4766235351562","666.4766235351562"
"16970","661.0188598632812","661.0188598632812","661.0188598632812"
"16980","663.5538330078125","663.5538330078125","663.5538330078125"
"16990","669.1557006835938","669.1557006835938","669.1557006835938"
"17000","665.4800415039062","665.4800415039062","665.4800415039062"
"17010","670.5348510742188","670.5348510742188","670.5348510742188"
"17020","660.9048461914062","660.9048461914062","660.9048461914062"
"17030","670.9492797851562","670.9492797851562","670.9492797851562"
"17040","665.6820068359375","665.6820068359375","665.6820068359375"
"17050","666.4281005859375","666.4281005859375","666.4281005859375"
"17060","664.3563842773438","664.3563842773438","664.3563842773438"
"17070","666.8035888671875","666.8035888671875","666.8035888671875"
"17080","669.8397827148438","669.8397827148438","669.8397827148438"
"17090","662.6871337890625","662.6871337890625","662.6871337890625"
"17100","660.030029296875","660.030029296875","660.030029296875"
"17110","666.680419921875","666.680419921875","666.680419921875"
"17120","663.6406860351562","663.6406860351562","663.6406860351562"
"17130","654.9590454101562","654.9590454101562","654.9590454101562"
"17140","656.8666381835938","656.8666381835938","656.8666381835938"
"17150","664.1843872070312","664.1843872070312","664.1843872070312"
"17160","666.780517578125","666.780517578125","666.780517578125"
"17170","670.7883911132812","670.7883911132812","670.7883911132812"
"17180","661.283935546875","661.283935546875","661.283935546875"
"17190","661.3395385742188","661.3395385742188","661.3395385742188"
"17200","661.7577514648438","661.7577514648438","661.7577514648438"
"17210","659.4278564453125","659.4278564453125","659.4278564453125"
"17220","666.9398193359375","666.9398193359375","666.9398193359375"
"17230","659.7925415039062","659.7925415039062","659.7925415039062"
"17240","685.5626220703125","685.5626220703125","685.5626220703125"
"17250","681.6343383789062","681.6343383789062","681.6343383789062"
"17260","687.4830932617188","687.4830932617188","687.4830932617188"
"17270","679.4577026367188","679.4577026367188","679.4577026367188"
"17280","680.692138671875","680.692138671875","680.692138671875"
"17290","684.22314453125","684.22314453125","684.22314453125"
"17300","686.5455322265625","686.5455322265625","686.5455322265625"
"17310","684.482421875","684.482421875","684.482421875"
"17320","695.1451416015625","695.1451416015625","695.1451416015625"
"17330","685.6575317382812","685.6575317382812","685.6575317382812"
"17340","681.7236328125","681.7236328125","681.7236328125"
"17350","687.6616821289062","687.6616821289062","687.6616821289062"
"17360","680.0390014648438","680.0390014648438","680.0390014648438"
"17370","677.1771240234375","677.1771240234375","677.1771240234375"
"17380","687.9701538085938","687.9701538085938","687.9701538085938"
"17390","683.0493774414062","683.0493774414062","683.0493774414062"
"17400","684.40966796875","684.40966796875","684.40966796875"
"17410","684.3767700195312","684.3767700195312","684.3767700195312"
"17420","689.6356201171875","689.6356201171875","689.6356201171875"
"17430","682.4063110351562","682.4063110351562","682.4063110351562"
"17440","683.8743286132812","683.8743286132812","683.8743286132812"
"17450","686.836669921875","686.836669921875","686.836669921875"
"17460","677.7222290039062","677.7222290039062","677.7222290039062"
"17470","677.368896484375","677.368896484375","677.368896484375"
"17480","678.0057373046875","678.0057373046875","678.0057373046875"
"17490","684.8128662109375","684.8128662109375","684.8128662109375"
"17500","682.8330078125","682.8330078125","682.8330078125"
"17510","685.241455078125","685.241455078125","685.241455078125"
"17520","686.7045288085938","686.7045288085938","686.7045288085938"
"17530","688.0963745117188","688.0963745117188","688.0963745117188"
"17540","689.5420532226562","689.5420532226562","689.5420532226562"
"17550","686.6828002929688","686.6828002929688","686.6828002929688"
"17560","684.67431640625","684.67431640625","684.67431640625"
"17570","687.9384765625","687.9384765625","687.9384765625"
"17580","679.9530639648438","679.9530639648438","679.9530639648438"
"17590","684.9623413085938","684.9623413085938","684.9623413085938"
"17600","679.9465942382812","679.9465942382812","679.9465942382812"
"17610","685.910888671875","685.910888671875","685.910888671875"
"17620","686.300537109375","686.300537109375","686.300537109375"
"17630","680.506591796875","680.506591796875","680.506591796875"
"17640","686.013671875","686.013671875","686.013671875"
"17650","681.24755859375","681.24755859375","681.24755859375"
"17660","686.5453491210938","686.5453491210938","686.5453491210938"
"17670","684.9383544921875","684.9383544921875","684.9383544921875"
"17680","677.056640625","677.056640625","677.056640625"
"17690","691.8545532226562","691.8545532226562","691.8545532226562"
"17700","687.2274169921875","687.2274169921875","687.2274169921875"
"17710","676.0619506835938","676.0619506835938","676.0619506835938"
"17720","678.9014892578125","678.9014892578125","678.9014892578125"
"17730","677.3942260742188","677.3942260742188","677.3942260742188"
"17740","679.2024536132812","679.2024536132812","679.2024536132812"
"17750","682.7678833007812","682.7678833007812","682.7678833007812"
"17760","684.4907836914062","684.4907836914062","684.4907836914062"
"17770","685.9830322265625","685.9830322265625","685.9830322265625"
"17780","689.277587890625","689.277587890625","689.277587890625"
"17790","684.2828979492188","684.2828979492188","684.2828979492188"
"17800","678.43994140625","678.43994140625","678.43994140625"
"17810","678.3016357421875","678.3016357421875","678.3016357421875"
"17820","688.6528930664062","688.6528930664062","688.6528930664062"
"17830","678.9669799804688","678.9669799804688","678.9669799804688"
"17840","679.67041015625","679.67041015625","679.67041015625"
"17850","662.9613037109375","662.9613037109375","662.9613037109375"
"17860","668.01904296875","668.01904296875","668.01904296875"
"17870","662.3453369140625","662.3453369140625","662.3453369140625"
"17880","663.169189453125","663.169189453125","663.169189453125"
"17890","664.7168579101562","664.7168579101562","664.7168579101562"
"17900","670.7354125976562","670.7354125976562","670.7354125976562"
"17910","665.6244506835938","665.6244506835938","665.6244506835938"
"17920","671.8527221679688","671.8527221679688","671.8527221679688"
"17930","669.46630859375","669.46630859375","669.46630859375"
"17940","667.2720336914062","667.2720336914062","667.2720336914062"
"17950","668.3930053710938","668.3930053710938","668.3930053710938"
"17960","672.517333984375","672.517333984375","672.517333984375"
"17970","659.7383422851562","659.7383422851562","659.7383422851562"
"17980","667.1741333007812","667.1741333007812","667.1741333007812"
"17990","669.1698608398438","669.1698608398438","669.1698608398438"
"18000","666.3517456054688","666.3517456054688","666.3517456054688"
"18010","669.4115600585938","669.4115600585938","669.4115600585938"
"18020","673.7682495117188","673.7682495117188","673.7682495117188"
"18030","662.9859619140625","662.9859619140625","662.9859619140625"
"18040","660.1409301757812","660.1409301757812","660.1409301757812"
"18050","662.1105346679688","662.1105346679688","662.1105346679688"
"18060","672.286865234375","672.286865234375","672.286865234375"
"18070","673.2387084960938","673.2387084960938","673.2387084960938"
"18080","657.9935302734375","657.9935302734375","657.9935302734375"
"18090","672.669189453125","672.669189453125","672.669189453125"
"18100","672.9306640625","672.9306640625","672.9306640625"
"18110","664.8483276367188","664.8483276367188","664.8483276367188"
"18120","672.7191162109375","672.7191162109375","672.7191162109375"
"18130","672.4799194335938","672.4799194335938","672.4799194335938"
"18140","668.4699096679688","668.4699096679688","668.4699096679688"
"18150","669.8497924804688","669.8497924804688","669.8497924804688"
"18160","666.8397216796875","666.8397216796875","666.8397216796875"
"18170","666.7675170898438","666.7675170898438","666.7675170898438"
"18180","663.672119140625","663.672119140625","663.672119140625"
"18190","665.0093994140625","665.0093994140625","665.0093994140625"
"18200","668.0463256835938","668.0463256835938","668.0463256835938"
"18210","667.6370849609375","667.6370849609375","667.6370849609375"
"18220","666.7830200195312","666.7830200195312","666.7830200195312"
"18230","673.8098754882812","673.8098754882812","673.8098754882812"
"18240","672.2258911132812","672.2258911132812","672.2258911132812"
"18250","665.4139404296875","665.4139404296875","665.4139404296875"
"18260","664.571044921875","664.571044921875","664.571044921875"
"18270","668.2789916992188","668.2789916992188","668.2789916992188"
"18280","669.1446533203125","669.1446533203125","669.1446533203125"
"18290","667.470458984375","667.470458984375","667.470458984375"
"18300","666.259033203125","666.259033203125","666.259033203125"
"18310","662.9335327148438","662.9335327148438","662.9335327148438"
"18320","674.0874633789062","674.0874633789062","674.0874633789062"
"18330","673.2570190429688","673.2570190429688","673.2570190429688"
"18340","671.4450073242188","671.4450073242188","671.4450073242188"
"18350","665.9085693359375","665.9085693359375","665.9085693359375"
"18360","674.337890625","674.337890625","674.337890625"
"18370","672.5703735351562","672.5703735351562","672.5703735351562"
"18380","669.5879516601562","669.5879516601562","669.5879516601562"
"18390","668.4931030273438","668.4931030273438","668.4931030273438"
"18400","659.8309326171875","659.8309326171875","659.8309326171875"
"18410","668.9006958007812","668.9006958007812","668.9006958007812"
"18420","663.9879150390625","663.9879150390625","663.9879150390625"
"18430","668.74755859375","668.74755859375","668.74755859375"
"18440","663.31591796875","663.31591796875","663.31591796875"
"18450","666.5287475585938","666.5287475585938","666.5287475585938"
"18460","661.3095092773438","661.3095092773438","661.3095092773438"
"18470","669.28466796875","669.28466796875","669.28466796875"
"18480","662.9051513671875","662.9051513671875","662.9051513671875"
"18490","658.0538330078125","658.0538330078125","658.0538330078125"
"18500","656.670654296875","656.670654296875","656.670654296875"
"18510","662.6749877929688","662.6749877929688","662.6749877929688"
"18520","656.5198364257812","656.5198364257812","656.5198364257812"
"18530","662.0996704101562","662.0996704101562","662.0996704101562"
"18540","652.6597290039062","652.6597290039062","652.6597290039062"
"18550","656.7047729492188","656.7047729492188","656.7047729492188"
"18560","666.578125","666.578125","666.578125"
"18570","664.8997192382812","664.8997192382812","664.8997192382812"
"18580","659.48486328125","659.48486328125","659.48486328125"
"18590","663.35595703125","663.35595703125","663.35595703125"
"18600","657.742431640625","657.742431640625","657.742431640625"
"18610","657.5239868164062","657.5239868164062","657.5239868164062"
"18620","655.65087890625","655.65087890625","655.65087890625"
"18630","659.5296630859375","659.5296630859375","659.5296630859375"
"18640","660.611328125","660.611328125","660.611328125"
"18650","658.2536010742188","658.2536010742188","658.2536010742188"
"18660","660.33349609375","660.33349609375","660.33349609375"
"18670","659.518798828125","659.518798828125","659.518798828125"
"18680","656.5210571289062","656.5210571289062","656.5210571289062"
"18690","666.10595703125","666.10595703125","666.10595703125"
"18700","659.523681640625","659.523681640625","659.523681640625"
"18710","661.59423828125","661.59423828125","661.59423828125"
"18720","662.2191162109375","662.2191162109375","662.2191162109375"
"18730","658.4047241210938","658.4047241210938","658.4047241210938"
"18740","656.1777954101562","656.1777954101562","656.1777954101562"
"18750","659.4774780273438","659.4774780273438","659.4774780273438"
"18760","659.5390625","659.5390625","659.5390625"
"18770","656.9979858398438","656.9979858398438","656.9979858398438"
"18780","658.5836791992188","658.5836791992188","658.5836791992188"
"18790","656.2962036132812","656.2962036132812","656.2962036132812"
"18800","657.7059936523438","657.7059936523438","657.7059936523438"
"18810","653.6312255859375","653.6312255859375","653.6312255859375"
"18820","655.8958740234375","655.8958740234375","655.8958740234375"
"18830","661.5408325195312","661.5408325195312","661.5408325195312"
"18840","659.218017578125","659.218017578125","659.218017578125"
"18850","669.5859375","669.5859375","669.5859375"
"18860","665.083251953125","665.083251953125","665.083251953125"
"18870","661.8757934570312","661.8757934570312","661.8757934570312"
"18880","656.2874145507812","656.2874145507812","656.2874145507812"
"18890","655.6887817382812","655.6887817382812","655.6887817382812"
"18900","663.4613647460938","663.4613647460938","663.4613647460938"
"18910","655.4037475585938","655.4037475585938","655.4037475585938"
"18920","653.48095703125","653.48095703125","653.48095703125"
"18930","659.3243408203125","659.3243408203125","659.3243408203125"
"18940","660.943359375","660.943359375","660.943359375"
"18950","658.2918701171875","658.2918701171875","658.2918701171875"
"18960","653.9846801757812","653.9846801757812","653.9846801757812"
"18970","668.233642578125","668.233642578125","668.233642578125"
"18980","660.79443359375","660.79443359375","660.79443359375"
"18990","656.03857421875","656.03857421875","656.03857421875"
"19000","657.7703857421875","657.7703857421875","657.7703857421875"
"19010","656.8088989257812","656.8088989257812","656.8088989257812"
"19020","663.739013671875","663.739013671875","663.739013671875"
"19030","659.9262084960938","659.9262084960938","659.9262084960938"
"19040","655.1359252929688","655.1359252929688","655.1359252929688"
"19050","654.0253295898438","654.0253295898438","654.0253295898438"
"19060","661.5862426757812","661.5862426757812","661.5862426757812"
"19070","662.8248901367188","662.8248901367188","662.8248901367188"
"19080","663.6345825195312","663.6345825195312","663.6345825195312"
"19090","673.1305541992188","673.1305541992188","673.1305541992188"
"19100","664.31005859375","664.31005859375","664.31005859375"
"19110","667.1089477539062","667.1089477539062","667.1089477539062"
"19120","665.689453125","665.689453125","665.689453125"
"19130","665.5988159179688","665.5988159179688","665.5988159179688"
"19140","662.526123046875","662.526123046875","662.526123046875"
"19150","668.1144409179688","668.1144409179688","668.1144409179688"
