"Step","FSDP_BT_QAT_20250608_220648 - learning_rate","FSDP_BT_QAT_20250608_220648 - learning_rate__MIN","FSDP_BT_QAT_20250608_220648 - learning_rate__MAX"
"6200","0.0019157200127122237","0.0019157200127122237","0.0019157200127122237"
"6210","0.0019152251162704124","0.0019152251162704124","0.0019152251162704124"
"6220","0.0019147288353577588","0.0019147288353577588","0.0019147288353577588"
"6230","0.0019142311707249925","0.0019142311707249925","0.0019142311707249925"
"6240","0.0019137321231249356","0.0019137321231249356","0.0019137321231249356"
"6250","0.0019132316933125032","0.0019132316933125032","0.0019132316933125032"
"6260","0.0019127298820447007","0.0019127298820447007","0.0019127298820447007"
"6270","0.0019122266900806232","0.0019122266900806232","0.0019122266900806232"
"6280","0.0019117221181814553","0.0019117221181814553","0.0019117221181814553"
"6290","0.0019112161671104675","0.0019112161671104675","0.0019112161671104675"
"6300","0.0019107088376330177","0.0019107088376330177","0.0019107088376330177"
"6310","0.0019102001305165489","0.0019102001305165489","0.0019102001305165489"
"6320","0.001909690046530587","0.001909690046530587","0.001909690046530587"
"6330","0.0019091785864467426","0.0019091785864467426","0.0019091785864467426"
"6340","0.001908665751038706","0.001908665751038706","0.001908665751038706"
"6350","0.0019081515410822492","0.0019081515410822492","0.0019081515410822492"
"6360","0.001907635957355223","0.001907635957355223","0.001907635957355223"
"6370","0.0019071190006375565","0.0019071190006375565","0.0019071190006375565"
"6380","0.001906600671711256","0.001906600671711256","0.001906600671711256"
"6390","0.0019060809713604026","0.0019060809713604026","0.0019060809713604026"
"6400","0.0019055599003711527","0.0019055599003711527","0.0019055599003711527"
"6410","0.001905037459531736","0.001905037459531736","0.001905037459531736"
"6420","0.0019045136496324549","0.0019045136496324549","0.0019045136496324549"
"6430","0.0019039884714656817","0.0019039884714656817","0.0019039884714656817"
"6440","0.001903461925825859","0.001903461925825859","0.001903461925825859"
"6450","0.0019029340135094984","0.0019029340135094984","0.0019029340135094984"
"6460","0.0019024047353151782","0.0019024047353151782","0.0019024047353151782"
"6470","0.0019018740920435434","0.0019018740920435434","0.0019018740920435434"
"6480","0.0019013420844973036","0.0019013420844973036","0.0019013420844973036"
"6490","0.0019008087134812324","0.0019008087134812324","0.0019008087134812324"
"6500","0.001900273979802166","0.001900273979802166","0.001900273979802166"
"6510","0.0018997378842690014","0.0018997378842690014","0.0018997378842690014"
"6520","0.0018992004276926963","0.0018992004276926963","0.0018992004276926963"
"6530","0.0018986616108862672","0.0018986616108862672","0.0018986616108862672"
"6540","0.0018981214346647877","0.0018981214346647877","0.0018981214346647877"
"6550","0.0018975798998453885","0.0018975798998453885","0.0018975798998453885"
"6560","0.001897037007247255","0.001897037007247255","0.001897037007247255"
"6570","0.0018964927576916263","0.0018964927576916263","0.0018964927576916263"
"6580","0.0018959471520017949","0.0018959471520017949","0.0018959471520017949"
"6590","0.0018954001910031044","0.0018954001910031044","0.0018954001910031044"
"6600","0.0018948518755229485","0.0018948518755229485","0.0018948518755229485"
"6610","0.0018943022063907695","0.0018943022063907695","0.0018943022063907695"
"6620","0.0018937511844380585","0.0018937511844380585","0.0018937511844380585"
"6630","0.001893198810498352","0.001893198810498352","0.001893198810498352"
"6640","0.001892645085407232","0.001892645085407232","0.001892645085407232"
"6650","0.0018920900100023242","0.0018920900100023242","0.0018920900100023242"
"6660","0.0018915335851232974","0.0018915335851232974","0.0018915335851232974"
"6670","0.0018909758116118609","0.0018909758116118609","0.0018909758116118609"
"6680","0.0018904166903117657","0.0018904166903117657","0.0018904166903117657"
"6690","0.0018898562220687996","0.0018898562220687996","0.0018898562220687996"
"6700","0.0018892944077307894","0.0018892944077307894","0.0018892944077307894"
"6710","0.0018887312481475976","0.0018887312481475976","0.0018887312481475976"
"6720","0.0018881667441711216","0.0018881667441711216","0.0018881667441711216"
"6730","0.0018876008966552927","0.0018876008966552927","0.0018876008966552927"
"6740","0.0018870337064560748","0.0018870337064560748","0.0018870337064560748"
"6750","0.001886465174431462","0.001886465174431462","0.001886465174431462"
"6760","0.001885895301441479","0.001885895301441479","0.001885895301441479"
"6770","0.0018853240883481793","0.0018853240883481793","0.0018853240883481793"
"6780","0.0018847515360156425","0.0018847515360156425","0.0018847515360156425"
"6790","0.0018841776453099746","0.0018841776453099746","0.0018841776453099746"
"6800","0.0018836024170993065","0.0018836024170993065","0.0018836024170993065"
"6810","0.0018830258522537923","0.0018830258522537923","0.0018830258522537923"
"6820","0.0018824479516456071","0.0018824479516456071","0.0018824479516456071"
"6830","0.001881868716148948","0.001881868716148948","0.001881868716148948"
"6840","0.0018812881466400305","0.0018812881466400305","0.0018812881466400305"
"6850","0.0018807062439970884","0.0018807062439970884","0.0018807062439970884"
"6860","0.0018801230091003718","0.0018801230091003718","0.0018801230091003718"
"6870","0.0018795384428321466","0.0018795384428321466","0.0018795384428321466"
"6880","0.0018789525460766923","0.0018789525460766923","0.0018789525460766923"
"6890","0.0018783653197203016","0.0018783653197203016","0.0018783653197203016"
"6900","0.0018777767646512777","0.0018777767646512777","0.0018777767646512777"
"6910","0.0018771868817599345","0.0018771868817599345","0.0018771868817599345"
"6920","0.0018765956719385937","0.0018765956719385937","0.0018765956719385937"
"6930","0.001876003136081585","0.001876003136081585","0.001876003136081585"
"6940","0.0018754092750852438","0.0018754092750852438","0.0018754092750852438"
"6950","0.0018748140898479102","0.0018748140898479102","0.0018748140898479102"
"6960","0.0018742175812699268","0.0018742175812699268","0.0018742175812699268"
"6970","0.0018736197502536387","0.0018736197502536387","0.0018736197502536387"
"6980","0.0018730205977033913","0.0018730205977033913","0.0018730205977033913"
"6990","0.0018724201245255293","0.0018724201245255293","0.0018724201245255293"
"7000","0.0018718183316283946","0.0018718183316283946","0.0018718183316283946"
"7010","0.0018712152199223259","0.0018712152199223259","0.0018712152199223259"
"7020","0.0018706107903196565","0.0018706107903196565","0.0018706107903196565"
"7030","0.001870005043734714","0.001870005043734714","0.001870005043734714"
"7040","0.0018693979810838176","0.0018693979810838176","0.0018693979810838176"
"7050","0.0018687896032852775","0.0018687896032852775","0.0018687896032852775"
"7060","0.001868179911259393","0.001868179911259393","0.001868179911259393"
"7070","0.0018675689059284518","0.0018675689059284518","0.0018675689059284518"
"7080","0.0018669565882167285","0.0018669565882167285","0.0018669565882167285"
"7090","0.0018663429590504825","0.0018663429590504825","0.0018663429590504825"
"7100","0.0018657280193579576","0.0018657280193579576","0.0018657280193579576"
"7110","0.0018651117700693792","0.0018651117700693792","0.0018651117700693792"
"7120","0.0018644942121169544","0.0018644942121169544","0.0018644942121169544"
"7130","0.0018638753464348694","0.0018638753464348694","0.0018638753464348694"
"7140","0.0018632551739592893","0.0018632551739592893","0.0018632551739592893"
"7150","0.0018626336956283555","0.0018626336956283555","0.0018626336956283555"
"7160","0.001862010912382185","0.001862010912382185","0.001862010912382185"
"7170","0.0018613868251628693","0.0018613868251628693","0.0018613868251628693"
"7180","0.0018607614349144704","0.0018607614349144704","0.0018607614349144704"
"7190","0.0018601347425830242","0.0018601347425830242","0.0018601347425830242"
"7200","0.0018595067491165341","0.0018595067491165341","0.0018595067491165341"
"7210","0.0018588774554649727","0.0018588774554649727","0.0018588774554649727"
"7220","0.0018582468625802796","0.0018582468625802796","0.0018582468625802796"
"7230","0.001857614971416359","0.001857614971416359","0.001857614971416359"
"7240","0.0018569817829290796","0.0018569817829290796","0.0018569817829290796"
"7250","0.0018563472980762726","0.0018563472980762726","0.0018563472980762726"
"7260","0.00185571151781773","0.00185571151781773","0.00185571151781773"
"7270","0.001855074443115203","0.001855074443115203","0.001855074443115203"
"7280","0.0018544360749324013","0.0018544360749324013","0.0018544360749324013"
"7290","0.0018537964142349922","0.0018537964142349922","0.0018537964142349922"
"7300","0.0018531554619905962","0.0018531554619905962","0.0018531554619905962"
"7310","0.0018525132191687893","0.0018525132191687893","0.0018525132191687893"
"7320","0.0018518696867410988","0.0018518696867410988","0.0018518696867410988"
"7330","0.0018512248656810033","0.0018512248656810033","0.0018512248656810033"
"7340","0.0018505787569639304","0.0018505787569639304","0.0018505787569639304"
"7350","0.001849931361567256","0.001849931361567256","0.001849931361567256"
"7360","0.0018492826804703015","0.0018492826804703015","0.0018492826804703015"
"7370","0.001848632714654334","0.001848632714654334","0.001848632714654334"
"7380","0.001847981465102564","0.001847981465102564","0.001847981465102564"
"7390","0.001847328932800143","0.001847328932800143","0.001847328932800143"
"7400","0.0018466751187341645","0.0018466751187341645","0.0018466751187341645"
"7410","0.0018460200238936593","0.0018460200238936593","0.0018460200238936593"
"7420","0.0018453636492695971","0.0018453636492695971","0.0018453636492695971"
"7430","0.001844705995854882","0.001844705995854882","0.001844705995854882"
"7440","0.001844047064644354","0.001844047064644354","0.001844047064644354"
"7450","0.001843386856634785","0.001843386856634785","0.001843386856634785"
"7460","0.0018427253728248792","0.0018427253728248792","0.0018427253728248792"
"7470","0.00184206261421527","0.00184206261421527","0.00184206261421527"
"7480","0.0018413985818085193","0.0018413985818085193","0.0018413985818085193"
"7490","0.0018407332766091163","0.0018407332766091163","0.0018407332766091163"
"7500","0.001840066699623475","0.001840066699623475","0.001840066699623475"
"7510","0.0018393988518599336","0.0018393988518599336","0.0018393988518599336"
"7520","0.0018387297343287529","0.0018387297343287529","0.0018387297343287529"
"7530","0.0018380593480421138","0.0018380593480421138","0.0018380593480421138"
"7540","0.001837387694014117","0.001837387694014117","0.001837387694014117"
"7550","0.0018367147732607809","0.0018367147732607809","0.0018367147732607809"
"7560","0.0018360405868000397","0.0018360405868000397","0.0018360405868000397"
"7570","0.0018353651356517423","0.0018353651356517423","0.0018353651356517423"
"7580","0.0018346884208376513","0.0018346884208376513","0.0018346884208376513"
"7590","0.0018340104433814401","0.0018340104433814401","0.0018340104433814401"
"7600","0.0018333312043086931","0.0018333312043086931","0.0018333312043086931"
"7610","0.001832650704646902","0.001832650704646902","0.001832650704646902"
"7620","0.0018319689454254658","0.0018319689454254658","0.0018319689454254658"
"7630","0.001831285927675689","0.001831285927675689","0.001831285927675689"
"7640","0.0018306016524307803","0.0018306016524307803","0.0018306016524307803"
"7650","0.00182991612072585","0.00182991612072585","0.00182991612072585"
"7660","0.0018292293335979092","0.0018292293335979092","0.0018292293335979092"
"7670","0.001828541292085868","0.001828541292085868","0.001828541292085868"
"7680","0.0018278519972305344","0.0018278519972305344","0.0018278519972305344"
"7690","0.001827161450074612","0.001827161450074612","0.001827161450074612"
"7700","0.001826469651662699","0.001826469651662699","0.001826469651662699"
"7710","0.001825776603041286","0.001825776603041286","0.001825776603041286"
"7720","0.0018250823052587556","0.0018250823052587556","0.0018250823052587556"
"7730","0.001824386759365379","0.001824386759365379","0.001824386759365379"
"7740","0.001823689966413316","0.001823689966413316","0.001823689966413316"
"7750","0.0018229919274566132","0.0018229919274566132","0.0018229919274566132"
"7760","0.001822292643551201","0.001822292643551201","0.001822292643551201"
"7770","0.001821592115754894","0.001821592115754894","0.001821592115754894"
"7780","0.001820890345127388","0.001820890345127388","0.001820890345127388"
"7790","0.0018201873327302592","0.0018201873327302592","0.0018201873327302592"
"7800","0.0018194830796269615","0.0018194830796269615","0.0018194830796269615"
"7810","0.0018187775868828266","0.0018187775868828266","0.0018187775868828266"
"7820","0.0018180708555650604","0.0018180708555650604","0.0018180708555650604"
"7830","0.0018173628867427436","0.0018173628867427436","0.0018173628867427436"
"7840","0.001816653681486828","0.001816653681486828","0.001816653681486828"
"7850","0.0018159432408701355","0.0018159432408701355","0.0018159432408701355"
"7860","0.0018152315659673579","0.0018152315659673579","0.0018152315659673579"
"7870","0.0018145186578550532","0.0018145186578550532","0.0018145186578550532"
"7880","0.001813804517611645","0.001813804517611645","0.001813804517611645"
"7890","0.001813089146317421","0.001813089146317421","0.001813089146317421"
"7900","0.001812372545054531","0.001812372545054531","0.001812372545054531"
"7910","0.0018116547149069856","0.0018116547149069856","0.0018116547149069856"
"7920","0.001810935656960654","0.001810935656960654","0.001810935656960654"
"7930","0.0018102153723032629","0.0018102153723032629","0.0018102153723032629"
"7940","0.0018094938620243943","0.0018094938620243943","0.0018094938620243943"
"7950","0.001808771127215485","0.001808771127215485","0.001808771127215485"
"7960","0.0018080471689698235","0.0018080471689698235","0.0018080471689698235"
"7970","0.0018073219883825492","0.0018073219883825492","0.0018073219883825492"
"7980","0.0018065955865506505","0.0018065955865506505","0.0018065955865506505"
"7990","0.0018058679645729634","0.0018058679645729634","0.0018058679645729634"
"8000","0.0018051391235501695","0.0018051391235501695","0.0018051391235501695"
"8010","0.0018044090645847942","0.0018044090645847942","0.0018044090645847942"
"8020","0.0018036777887812056","0.0018036777887812056","0.0018036777887812056"
"8030","0.0018029452972456125","0.0018029452972456125","0.0018029452972456125"
"8040","0.0018022115910860624","0.0018022115910860624","0.0018022115910860624"
"8050","0.0018014766714124408","0.0018014766714124408","0.0018014766714124408"
"8060","0.0018007405393364686","0.0018007405393364686","0.0018007405393364686"
"8070","0.0018000031959717006","0.0018000031959717006","0.0018000031959717006"
"8080","0.0017992646424335238","0.0017992646424335238","0.0017992646424335238"
"8090","0.0017985248798391563","0.0017985248798391563","0.0017985248798391563"
"8100","0.0017977839093076449","0.0017977839093076449","0.0017977839093076449"
"8110","0.0017970417319598635","0.0017970417319598635","0.0017970417319598635"
"8120","0.0017962983489185121","0.0017962983489185121","0.0017962983489185121"
"8130","0.0017955537613081136","0.0017955537613081136","0.0017955537613081136"
"8140","0.0017948079702550142","0.0017948079702550142","0.0017948079702550142"
"8150","0.0017940609768873797","0.0017940609768873797","0.0017940609768873797"
"8160","0.0017933127823351951","0.0017933127823351951","0.0017933127823351951"
"8170","0.001792563387730262","0.001792563387730262","0.001792563387730262"
"8180","0.0017918127942061985","0.0017918127942061985","0.0017918127942061985"
"8190","0.0017910610028984344","0.0017910610028984344","0.0017910610028984344"
"8200","0.0017903080149442134","0.0017903080149442134","0.0017903080149442134"
"8210","0.0017895538314825878","0.0017895538314825878","0.0017895538314825878"
"8220","0.0017887984536544192","0.0017887984536544192","0.0017887984536544192"
"8230","0.001788041882602376","0.001788041882602376","0.001788041882602376"
"8240","0.0017872841194709309","0.0017872841194709309","0.0017872841194709309"
"8250","0.0017865251654063604","0.0017865251654063604","0.0017865251654063604"
"8260","0.0017857650215567426","0.0017857650215567426","0.0017857650215567426"
"8270","0.0017850036890719556","0.0017850036890719556","0.0017850036890719556"
"8280","0.0017842411691036744","0.0017842411691036744","0.0017842411691036744"
"8290","0.0017834774628053718","0.0017834774628053718","0.0017834774628053718"
"8300","0.001782712571332314","0.001782712571332314","0.001782712571332314"
"8310","0.0017819464958415611","0.0017819464958415611","0.0017819464958415611"
"8320","0.0017811792374919633","0.0017811792374919633","0.0017811792374919633"
"8330","0.0017804107974441603","0.0017804107974441603","0.0017804107974441603"
"8340","0.0017796411768605804","0.0017796411768605804","0.0017796411768605804"
"8350","0.0017788703769054362","0.0017788703769054362","0.0017788703769054362"
"8360","0.0017780983987447253","0.0017780983987447253","0.0017780983987447253"
"8370","0.0017773252435462272","0.0017773252435462272","0.0017773252435462272"
"8380","0.0017765509124795023","0.0017765509124795023","0.0017765509124795023"
"8390","0.0017757754067158893","0.0017757754067158893","0.0017757754067158893"
"8400","0.0017749987274285042","0.0017749987274285042","0.0017749987274285042"
"8410","0.001774220875792238","0.001774220875792238","0.001774220875792238"
"8420","0.001773441852983755","0.001773441852983755","0.001773441852983755"
"8430","0.001772661660181492","0.001772661660181492","0.001772661660181492"
"8440","0.0017718802985656544","0.0017718802985656544","0.0017718802985656544"
"8450","0.0017710977693182165","0.0017710977693182165","0.0017710977693182165"
"8460","0.0017703140736229186","0.0017703140736229186","0.0017703140736229186"
"8470","0.0017695292126652658","0.0017695292126652658","0.0017695292126652658"
"8480","0.0017687431876325253","0.0017687431876325253","0.0017687431876325253"
"8490","0.001767955999713726","0.001767955999713726","0.001767955999713726"
"8500","0.0017671676500996551","0.0017671676500996551","0.0017671676500996551"
"8510","0.0017663781399828583","0.0017663781399828583","0.0017663781399828583"
"8520","0.0017655874705576348","0.0017655874705576348","0.0017655874705576348"
"8530","0.0017647956430200398","0.0017647956430200398","0.0017647956430200398"
"8540","0.0017640026585678786","0.0017640026585678786","0.0017640026585678786"
"8550","0.0017632085184007078","0.0017632085184007078","0.0017632085184007078"
"8560","0.0017624132237198315","0.0017624132237198315","0.0017624132237198315"
"8570","0.0017616167757283003","0.0017616167757283003","0.0017616167757283003"
"8580","0.0017608191756309098","0.0017608191756309098","0.0017608191756309098"
"8590","0.0017600204246341982","0.0017600204246341982","0.0017600204246341982"
"8600","0.0017592205239464447","0.0017592205239464447","0.0017592205239464447"
"8610","0.0017584194747776677","0.0017584194747776677","0.0017584194747776677"
"8620","0.0017576172783396228","0.0017576172783396228","0.0017576172783396228"
"8630","0.001756813935845801","0.001756813935845801","0.001756813935845801"
"8640","0.0017560094485114272","0.0017560094485114272","0.0017560094485114272"
"8650","0.0017552038175534586","0.0017552038175534586","0.0017552038175534586"
"8660","0.0017543970441905809","0.0017543970441905809","0.0017543970441905809"
"8670","0.001753589129643209","0.001753589129643209","0.001753589129643209"
"8680","0.0017527800751334843","0.0017527800751334843","0.0017527800751334843"
"8690","0.0017519698818852718","0.0017519698818852718","0.0017519698818852718"
"8700","0.0017511585511241598","0.0017511585511241598","0.0017511585511241598"
"8710","0.001750346084077457","0.001750346084077457","0.001750346084077457"
"8720","0.0017495324819741908","0.0017495324819741908","0.0017495324819741908"
"8730","0.0017487177460451062","0.0017487177460451062","0.0017487177460451062"
"8740","0.0017479018775226624","0.0017479018775226624","0.0017479018775226624"
"8750","0.001747084877641033","0.001747084877641033","0.001747084877641033"
"8760","0.0017462667476361023","0.0017462667476361023","0.0017462667476361023"
"8770","0.001745447488745464","0.001745447488745464","0.001745447488745464"
"8780","0.0017446271022084207","0.0017446271022084207","0.0017446271022084207"
"8790","0.0017438055892659789","0.0017438055892659789","0.0017438055892659789"
"8800","0.0017429829511608503","0.0017429829511608503","0.0017429829511608503"
"8810","0.0017421591891374488","0.0017421591891374488","0.0017421591891374488"
"8820","0.001741334304441888","0.001741334304441888","0.001741334304441888"
"8830","0.001740508298321979","0.001740508298321979","0.001740508298321979"
"8840","0.0017396811720272309","0.0017396811720272309","0.0017396811720272309"
"8850","0.0017388529268088466","0.0017388529268088466","0.0017388529268088466"
"8860","0.0017380235639197208","0.0017380235639197208","0.0017380235639197208"
"8870","0.0017371930846144404","0.0017371930846144404","0.0017371930846144404"
"8880","0.00173636149014928","0.00173636149014928","0.00173636149014928"
"8890","0.0017355287817822011","0.0017355287817822011","0.0017355287817822011"
"8900","0.001734694960772851","0.001734694960772851","0.001734694960772851"
"8910","0.0017338600283825598","0.0017338600283825598","0.0017338600283825598"
"8920","0.0017330239858743383","0.0017330239858743383","0.0017330239858743383"
"8930","0.0017321868345128776","0.0017321868345128776","0.0017321868345128776"
"8940","0.0017313485755645446","0.0017313485755645446","0.0017313485755645446"
"8950","0.001730509210297383","0.001730509210297383","0.001730509210297383"
"8960","0.00172966873998111","0.00172966873998111","0.00172966873998111"
"8970","0.0017288271658871138","0.0017288271658871138","0.0017288271658871138"
"8980","0.0017279844892884523","0.0017279844892884523","0.0017279844892884523"
"8990","0.0017271407114598518","0.0017271407114598518","0.0017271407114598518"
"9000","0.0017262958336777042","0.0017262958336777042","0.0017262958336777042"
"9010","0.0017254498572200642","0.0017254498572200642","0.0017254498572200642"
"9020","0.0017246027833666506","0.0017246027833666506","0.0017246027833666506"
"9030","0.0017237546133988407","0.0017237546133988407","0.0017237546133988407"
"9040","0.00172290534859967","0.00172290534859967","0.00172290534859967"
"9050","0.0017220549902538307","0.0017220549902538307","0.0017220549902538307"
"9060","0.0017212035396476691","0.0017212035396476691","0.0017212035396476691"
"9070","0.0017203509980691836","0.0017203509980691836","0.0017203509980691836"
"9080","0.0017194973668080227","0.0017194973668080227","0.0017194973668080227"
"9090","0.001718642647155484","0.001718642647155484","0.001718642647155484"
"9100","0.0017177868404045107","0.0017177868404045107","0.0017177868404045107"
"9110","0.001716929947849691","0.001716929947849691","0.001716929947849691"
"9120","0.0017160719707872555","0.0017160719707872555","0.0017160719707872555"
"9130","0.001715212910515075","0.001715212910515075","0.001715212910515075"
"9140","0.0017143527683326598","0.0017143527683326598","0.0017143527683326598"
"9150","0.0017134915455411558","0.0017134915455411558","0.0017134915455411558"
"9160","0.0017126292434433438","0.0017126292434433438","0.0017126292434433438"
"9170","0.0017117658633436378","0.0017117658633436378","0.0017117658633436378"
"9180","0.0017109014065480818","0.0017109014065480818","0.0017109014065480818"
"9190","0.0017100358743643489","0.0017100358743643489","0.0017100358743643489"
"9200","0.0017091692681017391","0.0017091692681017391","0.0017091692681017391"
"9210","0.0017083015890711768","0.0017083015890711768","0.0017083015890711768"
"9220","0.0017074328385852096","0.0017074328385852096","0.0017074328385852096"
"9230","0.0017065630179580059","0.0017065630179580059","0.0017065630179580059"
"9240","0.0017056921285053517","0.0017056921285053517","0.0017056921285053517"
"9250","0.0017048201715446517","0.0017048201715446517","0.0017048201715446517"
"9260","0.0017039471483949243","0.0017039471483949243","0.0017039471483949243"
"9270","0.0017030730603768008","0.0017030730603768008","0.0017030730603768008"
"9280","0.0017021979088125234","0.0017021979088125234","0.0017021979088125234"
"9290","0.0017013216950259435","0.0017013216950259435","0.0017013216950259435"
"9300","0.0017004444203425196","0.0017004444203425196","0.0017004444203425196"
"9310","0.0016995660860893139","0.0016995660860893139","0.0016995660860893139"
"9320","0.0016986866935949916","0.0016986866935949916","0.0016986866935949916"
"9330","0.0016978062441898203","0.0016978062441898203","0.0016978062441898203"
"9340","0.0016969247392056644","0.0016969247392056644","0.0016969247392056644"
"9350","0.001696042179975986","0.001696042179975986","0.001696042179975986"
"9360","0.0016951585678358426","0.0016951585678358426","0.0016951585678358426"
"9370","0.0016942739041218827","0.0016942739041218827","0.0016942739041218827"
"9380","0.0016933881901723474","0.0016933881901723474","0.0016933881901723474"
"9390","0.0016925014273270653","0.0016925014273270653","0.0016925014273270653"
"9400","0.001691613616927452","0.001691613616927452","0.001691613616927452"
"9410","0.001690724760316508","0.001690724760316508","0.001690724760316508"
"9420","0.0016898348588388166","0.0016898348588388166","0.0016898348588388166"
"9430","0.0016889439138405406","0.0016889439138405406","0.0016889439138405406"
"9440","0.0016880519266694223","0.0016880519266694223","0.0016880519266694223"
"9450","0.0016871588986747807","0.0016871588986747807","0.0016871588986747807"
"9460","0.0016862648312075078","0.0016862648312075078","0.0016862648312075078"
"9470","0.00168536972562007","0.00168536972562007","0.00168536972562007"
"9480","0.0016844735832665027","0.0016844735832665027","0.0016844735832665027"
"9490","0.00168357640550241","0.00168357640550241","0.00168357640550241"
"9500","0.0016826781936849626","0.0016826781936849626","0.0016826781936849626"
"9510","0.0016817789491728949","0.0016817789491728949","0.0016817789491728949"
"9520","0.0016808786733265037","0.0016808786733265037","0.0016808786733265037"
"9530","0.001679977367507646","0.001679977367507646","0.001679977367507646"
"9540","0.0016790750330797372","0.0016790750330797372","0.0016790750330797372"
"9550","0.0016781716714077475","0.0016781716714077475","0.0016781716714077475"
"9560","0.001677267283858202","0.001677267283858202","0.001677267283858202"
"9570","0.0016763618717991777","0.0016763618717991777","0.0016763618717991777"
"9580","0.0016754554366003012","0.0016754554366003012","0.0016754554366003012"
"9590","0.001674547979632746","0.001674547979632746","0.001674547979632746"
"9600","0.001673639502269233","0.001673639502269233","0.001673639502269233"
"9610","0.001672730005884025","0.001672730005884025","0.001672730005884025"
"9620","0.001671819491852927","0.001671819491852927","0.001671819491852927"
"9630","0.0016709079615532833","0.0016709079615532833","0.0016709079615532833"
"9640","0.0016699954163639761","0.0016699954163639761","0.0016699954163639761"
"9650","0.0016690818576654217","0.0016690818576654217","0.0016690818576654217"
"9660","0.0016681672868395702","0.0016681672868395702","0.0016681672868395702"
"9670","0.0016672517052699028","0.0016672517052699028","0.0016672517052699028"
"9680","0.0016663351143414297","0.0016663351143414297","0.0016663351143414297"
"9690","0.0016654175154406873","0.0016654175154406873","0.0016654175154406873"
"9700","0.0016644989099557379","0.0016644989099557379","0.0016644989099557379"
"9710","0.0016635792992761656","0.0016635792992761656","0.0016635792992761656"
"9720","0.0016626586847930751","0.0016626586847930751","0.0016626586847930751"
"9730","0.0016617370678990901","0.0016617370678990901","0.0016617370678990901"
"9740","0.0016608144499883504","0.0016608144499883504","0.0016608144499883504"
"9750","0.0016598908324565098","0.0016598908324565098","0.0016598908324565098"
"9760","0.0016589662167007346","0.0016589662167007346","0.0016589662167007346"
"9770","0.001658040604119701","0.001658040604119701","0.001658040604119701"
"9780","0.0016571139961135929","0.0016571139961135929","0.0016571139961135929"
"9790","0.0016561863940841","0.0016561863940841","0.0016561863940841"
"9800","0.0016552577994344165","0.0016552577994344165","0.0016552577994344165"
"9810","0.0016543282135692366","0.0016543282135692366","0.0016543282135692366"
"9820","0.0016533976378947555","0.0016533976378947555","0.0016533976378947555"
"9830","0.0016524660738186645","0.0016524660738186645","0.0016524660738186645"
"9840","0.001651533522750151","0.001651533522750151","0.001651533522750151"
"9850","0.0016505999860998949","0.0016505999860998949","0.0016505999860998949"
"9860","0.0016496654652800667","0.0016496654652800667","0.0016496654652800667"
"9870","0.0016487299617043265","0.0016487299617043265","0.0016487299617043265"
"9880","0.0016477934767878204","0.0016477934767878204","0.0016477934767878204"
"9890","0.001646856011947179","0.001646856011947179","0.001646856011947179"
"9900","0.001645917568600516","0.001645917568600516","0.001645917568600516"
"9910","0.0016449781481674241","0.0016449781481674241","0.0016449781481674241"
"9920","0.0016440377520689751","0.0016440377520689751","0.0016440377520689751"
"9930","0.0016430963817277158","0.0016430963817277158","0.0016430963817277158"
"9940","0.0016421540385676673","0.0016421540385676673","0.0016421540385676673"
"9950","0.0016412107240143228","0.0016412107240143228","0.0016412107240143228"
"9960","0.0016402664394946436","0.0016402664394946436","0.0016402664394946436"
"9970","0.0016393211864370594","0.0016393211864370594","0.0016393211864370594"
"9980","0.0016383749662714645","0.0016383749662714645","0.0016383749662714645"
"9990","0.0016374277804292162","0.0016374277804292162","0.0016374277804292162"
"10000","0.0016364796303431327","0.0016364796303431327","0.0016364796303431327"
"10010","0.0016355305174474907","0.0016355305174474907","0.0016355305174474907"
"10020","0.0016345804431780243","0.0016345804431780243","0.0016345804431780243"
"10030","0.0016336294089719199","0.0016336294089719199","0.0016336294089719199"
"10040","0.0016326774162678174","0.0016326774162678174","0.0016326774162678174"
"10050","0.001631724466505807","0.001631724466505807","0.001631724466505807"
"10060","0.0016307705611274255","0.0016307705611274255","0.0016307705611274255"
"10070","0.0016298157015756556","0.0016298157015756556","0.0016298157015756556"
"10080","0.0016288598892949242","0.0016288598892949242","0.0016288598892949242"
"10090","0.001627903125731098","0.001627903125731098","0.001627903125731098"
"10100","0.0016269454123314841","0.0016269454123314841","0.0016269454123314841"
"10110","0.001625986750544826","0.001625986750544826","0.001625986750544826"
"10120","0.001625027141821301","0.001625027141821301","0.001625027141821301"
"10130","0.00162406658761252","0.00162406658761252","0.00162406658761252"
"10140","0.001623105089371523","0.001623105089371523","0.001623105089371523"
"10150","0.0016221426485527794","0.0016221426485527794","0.0016221426485527794"
"10160","0.0016211792666121837","0.0016211792666121837","0.0016211792666121837"
"10170","0.0016202149450070538","0.0016202149450070538","0.0016202149450070538"
"10180","0.0016192496851961291","0.0016192496851961291","0.0016192496851961291"
"10190","0.001618283488639569","0.001618283488639569","0.001618283488639569"
"10200","0.001617316356798949","0.001617316356798949","0.001617316356798949"
"10210","0.00161634829113726","0.00161634829113726","0.00161634829113726"
"10220","0.0016153792931189056","0.0016153792931189056","0.0016153792931189056"
"10230","0.0016144093642096987","0.0016144093642096987","0.0016144093642096987"
"10240","0.0016134385058768617","0.0016134385058768617","0.0016134385058768617"
