"Step","FSDP_BT_QAT_20250608_220648 - rank_z_projection","FSDP_BT_QAT_20250608_220648 - rank_z_projection__MIN","FSDP_BT_QAT_20250608_220648 - rank_z_projection__MAX"
"6610","0.9932910799980164","0.9932910799980164","0.9932910799980164"
"6620","0.9919021725654602","0.9919021725654602","0.9919021725654602"
"6630","0.9924680590629578","0.9924680590629578","0.9924680590629578"
"6640","0.9928281903266907","0.9928281903266907","0.9928281903266907"
"6650","0.9923841953277588","0.9923841953277588","0.9923841953277588"
"6660","0.9931573271751404","0.9931573271751404","0.9931573271751404"
"6670","0.9932997226715088","0.9932997226715088","0.9932997226715088"
"6680","0.9927368760108948","0.9927368760108948","0.9927368760108948"
"6690","0.9926490783691406","0.9926490783691406","0.9926490783691406"
"6700","0.9925038814544678","0.9925038814544678","0.9925038814544678"
"6710","0.991532027721405","0.991532027721405","0.991532027721405"
"6720","0.9924771189689636","0.9924771189689636","0.9924771189689636"
"6730","0.9929803609848022","0.9929803609848022","0.9929803609848022"
"6740","0.9920877814292908","0.9920877814292908","0.9920877814292908"
"6750","0.9929720163345337","0.9929720163345337","0.9929720163345337"
"6760","0.9928091764450073","0.9928091764450073","0.9928091764450073"
"6770","0.9930132627487183","0.9930132627487183","0.9930132627487183"
"6780","0.9926085472106934","0.9926085472106934","0.9926085472106934"
"6790","0.9926265478134155","0.9926265478134155","0.9926265478134155"
"6800","0.9928040504455566","0.9928040504455566","0.9928040504455566"
"6810","0.9929602146148682","0.9929602146148682","0.9929602146148682"
"6820","0.993156909942627","0.993156909942627","0.993156909942627"
"6830","0.9927499890327454","0.9927499890327454","0.9927499890327454"
"6840","0.9937153458595276","0.9937153458595276","0.9937153458595276"
"6850","0.993547797203064","0.993547797203064","0.993547797203064"
"6860","0.9926470518112183","0.9926470518112183","0.9926470518112183"
"6870","0.9921512603759766","0.9921512603759766","0.9921512603759766"
"6880","0.9926854372024536","0.9926854372024536","0.9926854372024536"
"6890","0.9935722947120667","0.9935722947120667","0.9935722947120667"
"6900","0.9928066730499268","0.9928066730499268","0.9928066730499268"
"6910","0.9933388829231262","0.9933388829231262","0.9933388829231262"
"6920","0.9923086166381836","0.9923086166381836","0.9923086166381836"
"6930","0.9928618669509888","0.9928618669509888","0.9928618669509888"
"6940","0.9934192895889282","0.9934192895889282","0.9934192895889282"
"6950","0.9925681352615356","0.9925681352615356","0.9925681352615356"
"6960","0.9929147362709045","0.9929147362709045","0.9929147362709045"
"6970","0.9932229518890381","0.9932229518890381","0.9932229518890381"
"6980","0.9930321574211121","0.9930321574211121","0.9930321574211121"
"6990","0.9931726455688477","0.9931726455688477","0.9931726455688477"
"7000","0.9938018321990967","0.9938018321990967","0.9938018321990967"
"7010","0.993536114692688","0.993536114692688","0.993536114692688"
"7020","0.993603527545929","0.993603527545929","0.993603527545929"
"7030","0.9931161999702454","0.9931161999702454","0.9931161999702454"
"7040","0.993330717086792","0.993330717086792","0.993330717086792"
"7050","0.9927392601966858","0.9927392601966858","0.9927392601966858"
"7060","0.9931371212005615","0.9931371212005615","0.9931371212005615"
"7070","0.9932620525360107","0.9932620525360107","0.9932620525360107"
"7080","0.9931116700172424","0.9931116700172424","0.9931116700172424"
"7090","0.9927040338516235","0.9927040338516235","0.9927040338516235"
"7100","0.9932517409324646","0.9932517409324646","0.9932517409324646"
"7110","0.9932281970977783","0.9932281970977783","0.9932281970977783"
"7120","0.9929283261299133","0.9929283261299133","0.9929283261299133"
"7130","0.993005633354187","0.993005633354187","0.993005633354187"
"7140","0.9929341077804565","0.9929341077804565","0.9929341077804565"
"7150","0.9927690029144287","0.9927690029144287","0.9927690029144287"
"7160","0.9930135607719421","0.9930135607719421","0.9930135607719421"
"7170","0.9929473400115967","0.9929473400115967","0.9929473400115967"
"7180","0.9933781623840332","0.9933781623840332","0.9933781623840332"
"7190","0.9931032061576843","0.9931032061576843","0.9931032061576843"
"7200","0.9922350645065308","0.9922350645065308","0.9922350645065308"
"7210","0.9928637146949768","0.9928637146949768","0.9928637146949768"
"7220","0.9927936792373657","0.9927936792373657","0.9927936792373657"
"7230","0.9938127398490906","0.9938127398490906","0.9938127398490906"
"7240","0.992788553237915","0.992788553237915","0.992788553237915"
"7250","0.9934412837028503","0.9934412837028503","0.9934412837028503"
"7260","0.9935179948806763","0.9935179948806763","0.9935179948806763"
"7270","0.9937978982925415","0.9937978982925415","0.9937978982925415"
"7280","0.9932783842086792","0.9932783842086792","0.9932783842086792"
"7290","0.9928203225135803","0.9928203225135803","0.9928203225135803"
"7300","0.9931672811508179","0.9931672811508179","0.9931672811508179"
"7310","0.9931710362434387","0.9931710362434387","0.9931710362434387"
"7320","0.9921057224273682","0.9921057224273682","0.9921057224273682"
"7330","0.9917294383049011","0.9917294383049011","0.9917294383049011"
"7340","0.992920994758606","0.992920994758606","0.992920994758606"
"7350","0.9927411079406738","0.9927411079406738","0.9927411079406738"
"7360","0.9926273822784424","0.9926273822784424","0.9926273822784424"
"7370","0.9921705722808838","0.9921705722808838","0.9921705722808838"
"7380","0.9935107231140137","0.9935107231140137","0.9935107231140137"
"7390","0.9933865666389465","0.9933865666389465","0.9933865666389465"
"7400","0.9933176040649414","0.9933176040649414","0.9933176040649414"
"7410","0.9928105473518372","0.9928105473518372","0.9928105473518372"
"7420","0.9935897588729858","0.9935897588729858","0.9935897588729858"
"7430","0.9930129051208496","0.9930129051208496","0.9930129051208496"
"7440","0.9931867718696594","0.9931867718696594","0.9931867718696594"
"7450","0.9932882189750671","0.9932882189750671","0.9932882189750671"
"7460","0.9930874109268188","0.9930874109268188","0.9930874109268188"
"7470","0.9935925006866455","0.9935925006866455","0.9935925006866455"
"7480","0.9931043982505798","0.9931043982505798","0.9931043982505798"
"7490","0.9936469197273254","0.9936469197273254","0.9936469197273254"
"7500","0.9935447573661804","0.9935447573661804","0.9935447573661804"
"7510","0.9933834075927734","0.9933834075927734","0.9933834075927734"
"7520","0.9935778975486755","0.9935778975486755","0.9935778975486755"
"7530","0.9934011697769165","0.9934011697769165","0.9934011697769165"
"7540","0.9934099316596985","0.9934099316596985","0.9934099316596985"
"7550","0.9932635426521301","0.9932635426521301","0.9932635426521301"
"7560","0.9932354092597961","0.9932354092597961","0.9932354092597961"
"7570","0.9931667447090149","0.9931667447090149","0.9931667447090149"
"7580","0.9937739968299866","0.9937739968299866","0.9937739968299866"
"7590","0.9938017725944519","0.9938017725944519","0.9938017725944519"
"7600","0.9935227632522583","0.9935227632522583","0.9935227632522583"
"7610","0.9930010437965393","0.9930010437965393","0.9930010437965393"
"7620","0.9936122298240662","0.9936122298240662","0.9936122298240662"
"7630","0.9937041401863098","0.9937041401863098","0.9937041401863098"
"7640","0.9938971996307373","0.9938971996307373","0.9938971996307373"
"7650","0.9935672283172607","0.9935672283172607","0.9935672283172607"
"7660","0.993221640586853","0.993221640586853","0.993221640586853"
"7670","0.9930555820465088","0.9930555820465088","0.9930555820465088"
"7680","0.9933059811592102","0.9933059811592102","0.9933059811592102"
"7690","0.9935277104377747","0.9935277104377747","0.9935277104377747"
"7700","0.9938284158706665","0.9938284158706665","0.9938284158706665"
"7710","0.9934362173080444","0.9934362173080444","0.9934362173080444"
"7720","0.9932015538215637","0.9932015538215637","0.9932015538215637"
"7730","0.9936543703079224","0.9936543703079224","0.9936543703079224"
"7740","0.9936126470565796","0.9936126470565796","0.9936126470565796"
"7750","0.993582010269165","0.993582010269165","0.993582010269165"
"7760","0.993965744972229","0.993965744972229","0.993965744972229"
"7770","0.9934028387069702","0.9934028387069702","0.9934028387069702"
"7780","0.9932594895362854","0.9932594895362854","0.9932594895362854"
"7790","0.9933847784996033","0.9933847784996033","0.9933847784996033"
"7800","0.9937785267829895","0.9937785267829895","0.9937785267829895"
"7810","0.9941747784614563","0.9941747784614563","0.9941747784614563"
"7820","0.9933411478996277","0.9933411478996277","0.9933411478996277"
"7830","0.9937474131584167","0.9937474131584167","0.9937474131584167"
"7840","0.9942142963409424","0.9942142963409424","0.9942142963409424"
"7850","0.9931015968322754","0.9931015968322754","0.9931015968322754"
"7860","0.9936334490776062","0.9936334490776062","0.9936334490776062"
"7870","0.9938334822654724","0.9938334822654724","0.9938334822654724"
"7880","0.9936679005622864","0.9936679005622864","0.9936679005622864"
"7890","0.9937978982925415","0.9937978982925415","0.9937978982925415"
"7900","0.9935224056243896","0.9935224056243896","0.9935224056243896"
"7910","0.9932805299758911","0.9932805299758911","0.9932805299758911"
"7920","0.9933295845985413","0.9933295845985413","0.9933295845985413"
"7930","0.9906415939331055","0.9906415939331055","0.9906415939331055"
"7940","0.9916223883628845","0.9916223883628845","0.9916223883628845"
"7950","0.9922655820846558","0.9922655820846558","0.9922655820846558"
"7960","0.9924192428588867","0.9924192428588867","0.9924192428588867"
"7970","0.9928277134895325","0.9928277134895325","0.9928277134895325"
"7980","0.9929807782173157","0.9929807782173157","0.9929807782173157"
"7990","0.9931650757789612","0.9931650757789612","0.9931650757789612"
"8000","0.9925544857978821","0.9925544857978821","0.9925544857978821"
"8010","0.992400586605072","0.992400586605072","0.992400586605072"
"8020","0.9919066429138184","0.9919066429138184","0.9919066429138184"
"8030","0.9926380515098572","0.9926380515098572","0.9926380515098572"
"8040","0.992560088634491","0.992560088634491","0.992560088634491"
"8050","0.9924187660217285","0.9924187660217285","0.9924187660217285"
"8060","0.9933095574378967","0.9933095574378967","0.9933095574378967"
"8070","0.99260014295578","0.99260014295578","0.99260014295578"
"8080","0.9922261834144592","0.9922261834144592","0.9922261834144592"
"8090","0.9935323596000671","0.9935323596000671","0.9935323596000671"
"8100","0.9929572343826294","0.9929572343826294","0.9929572343826294"
"8110","0.9925435185432434","0.9925435185432434","0.9925435185432434"
"8120","0.9929168224334717","0.9929168224334717","0.9929168224334717"
"8130","0.9922983646392822","0.9922983646392822","0.9922983646392822"
"8140","0.9935378432273865","0.9935378432273865","0.9935378432273865"
"8150","0.9927589893341064","0.9927589893341064","0.9927589893341064"
"8160","0.9925488829612732","0.9925488829612732","0.9925488829612732"
"8170","0.9919760227203369","0.9919760227203369","0.9919760227203369"
"8180","0.9925619959831238","0.9925619959831238","0.9925619959831238"
"8190","0.9927599430084229","0.9927599430084229","0.9927599430084229"
"8200","0.9932370185852051","0.9932370185852051","0.9932370185852051"
"8210","0.9935757517814636","0.9935757517814636","0.9935757517814636"
"8220","0.9932389855384827","0.9932389855384827","0.9932389855384827"
"8230","0.992198646068573","0.992198646068573","0.992198646068573"
"8240","0.9923428893089294","0.9923428893089294","0.9923428893089294"
"8250","0.9933587312698364","0.9933587312698364","0.9933587312698364"
"8260","0.9931141138076782","0.9931141138076782","0.9931141138076782"
"8270","0.9937408566474915","0.9937408566474915","0.9937408566474915"
"8280","0.99336177110672","0.99336177110672","0.99336177110672"
"8290","0.9929689764976501","0.9929689764976501","0.9929689764976501"
"8300","0.9936244487762451","0.9936244487762451","0.9936244487762451"
"8310","0.9927841424942017","0.9927841424942017","0.9927841424942017"
"8320","0.9934231638908386","0.9934231638908386","0.9934231638908386"
"8330","0.9930199384689331","0.9930199384689331","0.9930199384689331"
"8340","0.9928967356681824","0.9928967356681824","0.9928967356681824"
"8350","0.9930874109268188","0.9930874109268188","0.9930874109268188"
"8360","0.9927983283996582","0.9927983283996582","0.9927983283996582"
"8370","0.9926848411560059","0.9926848411560059","0.9926848411560059"
"8380","0.9937236309051514","0.9937236309051514","0.9937236309051514"
"8390","0.9934197068214417","0.9934197068214417","0.9934197068214417"
"8400","0.9929365515708923","0.9929365515708923","0.9929365515708923"
"8410","0.9938223958015442","0.9938223958015442","0.9938223958015442"
"8420","0.9930046200752258","0.9930046200752258","0.9930046200752258"
"8430","0.9932438731193542","0.9932438731193542","0.9932438731193542"
"8440","0.992637574672699","0.992637574672699","0.992637574672699"
"8450","0.9929951429367065","0.9929951429367065","0.9929951429367065"
"8460","0.9931253790855408","0.9931253790855408","0.9931253790855408"
"8470","0.9932299256324768","0.9932299256324768","0.9932299256324768"
"8480","0.9928549528121948","0.9928549528121948","0.9928549528121948"
"8490","0.9930667877197266","0.9930667877197266","0.9930667877197266"
"8500","0.993117094039917","0.993117094039917","0.993117094039917"
"8510","0.9931901693344116","0.9931901693344116","0.9931901693344116"
"8520","0.9926677942276001","0.9926677942276001","0.9926677942276001"
"8530","0.993786633014679","0.993786633014679","0.993786633014679"
"8540","0.9927809834480286","0.9927809834480286","0.9927809834480286"
"8550","0.9934176206588745","0.9934176206588745","0.9934176206588745"
"8560","0.9929894208908081","0.9929894208908081","0.9929894208908081"
"8570","0.9927335977554321","0.9927335977554321","0.9927335977554321"
"8580","0.9937203526496887","0.9937203526496887","0.9937203526496887"
"8590","0.9926427006721497","0.9926427006721497","0.9926427006721497"
"8600","0.993579089641571","0.993579089641571","0.993579089641571"
"8610","0.9934705495834351","0.9934705495834351","0.9934705495834351"
"8620","0.9939723610877991","0.9939723610877991","0.9939723610877991"
"8630","0.9933419823646545","0.9933419823646545","0.9933419823646545"
"8640","0.99336838722229","0.99336838722229","0.99336838722229"
"8650","0.9930312037467957","0.9930312037467957","0.9930312037467957"
"8660","0.9934414625167847","0.9934414625167847","0.9934414625167847"
"8670","0.9933592677116394","0.9933592677116394","0.9933592677116394"
"8680","0.9931294918060303","0.9931294918060303","0.9931294918060303"
"8690","0.9939867854118347","0.9939867854118347","0.9939867854118347"
"8700","0.9937240481376648","0.9937240481376648","0.9937240481376648"
"8710","0.9930030107498169","0.9930030107498169","0.9930030107498169"
"8720","0.9933912754058838","0.9933912754058838","0.9933912754058838"
"8730","0.9938729405403137","0.9938729405403137","0.9938729405403137"
"8740","0.9935414791107178","0.9935414791107178","0.9935414791107178"
"8750","0.9937117695808411","0.9937117695808411","0.9937117695808411"
"8760","0.99378502368927","0.99378502368927","0.99378502368927"
"8770","0.9935818910598755","0.9935818910598755","0.9935818910598755"
"8780","0.9934207797050476","0.9934207797050476","0.9934207797050476"
"8790","0.9940263032913208","0.9940263032913208","0.9940263032913208"
"8800","0.9930458068847656","0.9930458068847656","0.9930458068847656"
"8810","0.9935712218284607","0.9935712218284607","0.9935712218284607"
"8820","0.9935646653175354","0.9935646653175354","0.9935646653175354"
"8830","0.993738055229187","0.993738055229187","0.993738055229187"
"8840","0.993245542049408","0.993245542049408","0.993245542049408"
"8850","0.9936233162879944","0.9936233162879944","0.9936233162879944"
"8860","0.9928433299064636","0.9928433299064636","0.9928433299064636"
"8870","0.9935627579689026","0.9935627579689026","0.9935627579689026"
"8880","0.9939797520637512","0.9939797520637512","0.9939797520637512"
"8890","0.9942424297332764","0.9942424297332764","0.9942424297332764"
"8900","0.9936834573745728","0.9936834573745728","0.9936834573745728"
"8910","0.9940669536590576","0.9940669536590576","0.9940669536590576"
"8920","0.9930179715156555","0.9930179715156555","0.9930179715156555"
"8930","0.9933492541313171","0.9933492541313171","0.9933492541313171"
"8940","0.9942377209663391","0.9942377209663391","0.9942377209663391"
"8950","0.9931724667549133","0.9931724667549133","0.9931724667549133"
"8960","0.9936574101448059","0.9936574101448059","0.9936574101448059"
"8970","0.9935428500175476","0.9935428500175476","0.9935428500175476"
"8980","0.9936302900314331","0.9936302900314331","0.9936302900314331"
"8990","0.9932610988616943","0.9932610988616943","0.9932610988616943"
"9000","0.9935198426246643","0.9935198426246643","0.9935198426246643"
"9010","0.9936872124671936","0.9936872124671936","0.9936872124671936"
"9020","0.9926518201828003","0.9926518201828003","0.9926518201828003"
"9030","0.9940496683120728","0.9940496683120728","0.9940496683120728"
"9040","0.9933375120162964","0.9933375120162964","0.9933375120162964"
"9050","0.9933261275291443","0.9933261275291443","0.9933261275291443"
"9060","0.9931802749633789","0.9931802749633789","0.9931802749633789"
"9070","0.9936547875404358","0.9936547875404358","0.9936547875404358"
"9080","0.9933344125747681","0.9933344125747681","0.9933344125747681"
"9090","0.9935892224311829","0.9935892224311829","0.9935892224311829"
"9100","0.9936580061912537","0.9936580061912537","0.9936580061912537"
"9110","0.9942008852958679","0.9942008852958679","0.9942008852958679"
"9120","0.9939557313919067","0.9939557313919067","0.9939557313919067"
"9130","0.993158757686615","0.993158757686615","0.993158757686615"
"9140","0.9940407872200012","0.9940407872200012","0.9940407872200012"
"9150","0.9920703172683716","0.9920703172683716","0.9920703172683716"
"9160","0.9924835562705994","0.9924835562705994","0.9924835562705994"
"9170","0.9927300810813904","0.9927300810813904","0.9927300810813904"
"9180","0.9932339787483215","0.9932339787483215","0.9932339787483215"
"9190","0.993274450302124","0.993274450302124","0.993274450302124"
"9200","0.9922680854797363","0.9922680854797363","0.9922680854797363"
"9210","0.9930064082145691","0.9930064082145691","0.9930064082145691"
"9220","0.9926983714103699","0.9926983714103699","0.9926983714103699"
"9230","0.9931157231330872","0.9931157231330872","0.9931157231330872"
"9240","0.9925056099891663","0.9925056099891663","0.9925056099891663"
"9250","0.9934001564979553","0.9934001564979553","0.9934001564979553"
"9260","0.9930590987205505","0.9930590987205505","0.9930590987205505"
"9270","0.9927769899368286","0.9927769899368286","0.9927769899368286"
"9280","0.9923197627067566","0.9923197627067566","0.9923197627067566"
"9290","0.992917537689209","0.992917537689209","0.992917537689209"
"9300","0.9934695959091187","0.9934695959091187","0.9934695959091187"
"9310","0.9930687546730042","0.9930687546730042","0.9930687546730042"
"9320","0.9938601851463318","0.9938601851463318","0.9938601851463318"
"9330","0.9932880997657776","0.9932880997657776","0.9932880997657776"
"9340","0.992763876914978","0.992763876914978","0.992763876914978"
"9350","0.9935839176177979","0.9935839176177979","0.9935839176177979"
"9360","0.9929333329200745","0.9929333329200745","0.9929333329200745"
"9370","0.9936237931251526","0.9936237931251526","0.9936237931251526"
"9380","0.992588222026825","0.992588222026825","0.992588222026825"
"9390","0.9939363598823547","0.9939363598823547","0.9939363598823547"
"9400","0.9926397800445557","0.9926397800445557","0.9926397800445557"
"9410","0.9932661652565002","0.9932661652565002","0.9932661652565002"
"9420","0.993594765663147","0.993594765663147","0.993594765663147"
"9430","0.9930277466773987","0.9930277466773987","0.9930277466773987"
"9440","0.9935034513473511","0.9935034513473511","0.9935034513473511"
"9450","0.992901623249054","0.992901623249054","0.992901623249054"
"9460","0.9932010769844055","0.9932010769844055","0.9932010769844055"
"9470","0.9937862753868103","0.9937862753868103","0.9937862753868103"
"9480","0.9933278560638428","0.9933278560638428","0.9933278560638428"
"9490","0.9933540225028992","0.9933540225028992","0.9933540225028992"
"9500","0.9938411712646484","0.9938411712646484","0.9938411712646484"
"9510","0.9928328394889832","0.9928328394889832","0.9928328394889832"
"9520","0.9933803081512451","0.9933803081512451","0.9933803081512451"
"9530","0.9937584400177002","0.9937584400177002","0.9937584400177002"
"9540","0.9928620457649231","0.9928620457649231","0.9928620457649231"
"9550","0.9937310814857483","0.9937310814857483","0.9937310814857483"
"9560","0.993368923664093","0.993368923664093","0.993368923664093"
"9570","0.9936597347259521","0.9936597347259521","0.9936597347259521"
"9580","0.9927637577056885","0.9927637577056885","0.9927637577056885"
"9590","0.9931507706642151","0.9931507706642151","0.9931507706642151"
"9600","0.9926581978797913","0.9926581978797913","0.9926581978797913"
"9610","0.9928619861602783","0.9928619861602783","0.9928619861602783"
"9620","0.9935697317123413","0.9935697317123413","0.9935697317123413"
"9630","0.993809700012207","0.993809700012207","0.993809700012207"
"9640","0.9934326410293579","0.9934326410293579","0.9934326410293579"
"9650","0.9937341213226318","0.9937341213226318","0.9937341213226318"
"9660","0.993183970451355","0.993183970451355","0.993183970451355"
"9670","0.9930269122123718","0.9930269122123718","0.9930269122123718"
"9680","0.9935280084609985","0.9935280084609985","0.9935280084609985"
"9690","0.993838906288147","0.993838906288147","0.993838906288147"
"9700","0.9928507804870605","0.9928507804870605","0.9928507804870605"
"9710","0.9934655427932739","0.9934655427932739","0.9934655427932739"
"9720","0.9934526681900024","0.9934526681900024","0.9934526681900024"
"9730","0.9935293793678284","0.9935293793678284","0.9935293793678284"
"9740","0.9922463893890381","0.9922463893890381","0.9922463893890381"
"9750","0.9935665130615234","0.9935665130615234","0.9935665130615234"
"9760","0.9933455586433411","0.9933455586433411","0.9933455586433411"
"9770","0.9938234090805054","0.9938234090805054","0.9938234090805054"
"9780","0.9936109185218811","0.9936109185218811","0.9936109185218811"
"9790","0.9939612746238708","0.9939612746238708","0.9939612746238708"
"9800","0.9929576516151428","0.9929576516151428","0.9929576516151428"
"9810","0.9934642314910889","0.9934642314910889","0.9934642314910889"
"9820","0.9929414987564087","0.9929414987564087","0.9929414987564087"
"9830","0.9934235215187073","0.9934235215187073","0.9934235215187073"
"9840","0.9941995143890381","0.9941995143890381","0.9941995143890381"
"9850","0.9935880303382874","0.9935880303382874","0.9935880303382874"
"9860","0.9934256672859192","0.9934256672859192","0.9934256672859192"
"9870","0.9939127564430237","0.9939127564430237","0.9939127564430237"
"9880","0.9939178228378296","0.9939178228378296","0.9939178228378296"
"9890","0.9942970871925354","0.9942970871925354","0.9942970871925354"
"9900","0.9935084581375122","0.9935084581375122","0.9935084581375122"
"9910","0.993380069732666","0.993380069732666","0.993380069732666"
"9920","0.9939213991165161","0.9939213991165161","0.9939213991165161"
"9930","0.9938612580299377","0.9938612580299377","0.9938612580299377"
"9940","0.9942021369934082","0.9942021369934082","0.9942021369934082"
"9950","0.9939867258071899","0.9939867258071899","0.9939867258071899"
"9960","0.9937218427658081","0.9937218427658081","0.9937218427658081"
"9970","0.9937962293624878","0.9937962293624878","0.9937962293624878"
"9980","0.9942498803138733","0.9942498803138733","0.9942498803138733"
"9990","0.9937098622322083","0.9937098622322083","0.9937098622322083"
"10000","0.9937377572059631","0.9937377572059631","0.9937377572059631"
"10010","0.9937243461608887","0.9937243461608887","0.9937243461608887"
"10020","0.9940223693847656","0.9940223693847656","0.9940223693847656"
"10030","0.993614137172699","0.993614137172699","0.993614137172699"
"10040","0.9936935901641846","0.9936935901641846","0.9936935901641846"
"10050","0.9944554567337036","0.9944554567337036","0.9944554567337036"
"10060","0.9935827851295471","0.9935827851295471","0.9935827851295471"
"10070","0.9940279126167297","0.9940279126167297","0.9940279126167297"
"10080","0.9937338829040527","0.9937338829040527","0.9937338829040527"
"10090","0.9935796856880188","0.9935796856880188","0.9935796856880188"
"10100","0.9939225316047668","0.9939225316047668","0.9939225316047668"
"10110","0.9936791658401489","0.9936791658401489","0.9936791658401489"
"10120","0.9941107034683228","0.9941107034683228","0.9941107034683228"
"10130","0.9941344857215881","0.9941344857215881","0.9941344857215881"
"10140","0.9935620427131653","0.9935620427131653","0.9935620427131653"
"10150","0.99355149269104","0.99355149269104","0.99355149269104"
"10160","0.9936497807502747","0.9936497807502747","0.9936497807502747"
"10170","0.9935573935508728","0.9935573935508728","0.9935573935508728"
"10180","0.9935823678970337","0.9935823678970337","0.9935823678970337"
"10190","0.9947691559791565","0.9947691559791565","0.9947691559791565"
"10200","0.9944272637367249","0.9944272637367249","0.9944272637367249"
"10210","0.9938808083534241","0.9938808083534241","0.9938808083534241"
"10220","0.9936440587043762","0.9936440587043762","0.9936440587043762"
"10230","0.9940276145935059","0.9940276145935059","0.9940276145935059"
"10240","0.9938988089561462","0.9938988089561462","0.9938988089561462"
"10250","0.9936782121658325","0.9936782121658325","0.9936782121658325"
"10260","0.9939955472946167","0.9939955472946167","0.9939955472946167"
"10270","0.9940229058265686","0.9940229058265686","0.9940229058265686"
"10280","0.9942362904548645","0.9942362904548645","0.9942362904548645"
"10290","0.9937312602996826","0.9937312602996826","0.9937312602996826"
"10300","0.9932281970977783","0.9932281970977783","0.9932281970977783"
"10310","0.9938359260559082","0.9938359260559082","0.9938359260559082"
"10320","0.9941226243972778","0.9941226243972778","0.9941226243972778"
"10330","0.9941918253898621","0.9941918253898621","0.9941918253898621"
"10340","0.9939672946929932","0.9939672946929932","0.9939672946929932"
"10350","0.9938986301422119","0.9938986301422119","0.9938986301422119"
"10360","0.9943488836288452","0.9943488836288452","0.9943488836288452"
"10370","0.9913491010665894","0.9913491010665894","0.9913491010665894"
"10380","0.9924827218055725","0.9924827218055725","0.9924827218055725"
"10390","0.9917397499084473","0.9917397499084473","0.9917397499084473"
"10400","0.9928411841392517","0.9928411841392517","0.9928411841392517"
"10410","0.9927213788032532","0.9927213788032532","0.9927213788032532"
"10420","0.9918447732925415","0.9918447732925415","0.9918447732925415"
"10430","0.9926177263259888","0.9926177263259888","0.9926177263259888"
"10440","0.9930785894393921","0.9930785894393921","0.9930785894393921"
"10450","0.9922060370445251","0.9922060370445251","0.9922060370445251"
"10460","0.9933207035064697","0.9933207035064697","0.9933207035064697"
"10470","0.9929127097129822","0.9929127097129822","0.9929127097129822"
"10480","0.9926300644874573","0.9926300644874573","0.9926300644874573"
"10490","0.9926850199699402","0.9926850199699402","0.9926850199699402"
"10500","0.9934977293014526","0.9934977293014526","0.9934977293014526"
"10510","0.99338698387146","0.99338698387146","0.99338698387146"
"10520","0.9937928915023804","0.9937928915023804","0.9937928915023804"
"10530","0.993665874004364","0.993665874004364","0.993665874004364"
"10540","0.9928573369979858","0.9928573369979858","0.9928573369979858"
"10550","0.9928982257843018","0.9928982257843018","0.9928982257843018"
"10560","0.9923540949821472","0.9923540949821472","0.9923540949821472"
"10570","0.9931769371032715","0.9931769371032715","0.9931769371032715"
"10580","0.9925898909568787","0.9925898909568787","0.9925898909568787"
"10590","0.9929901957511902","0.9929901957511902","0.9929901957511902"
"10600","0.9934262633323669","0.9934262633323669","0.9934262633323669"
"10610","0.9929286241531372","0.9929286241531372","0.9929286241531372"
"10620","0.9930537343025208","0.9930537343025208","0.9930537343025208"
"10630","0.9925699830055237","0.9925699830055237","0.9925699830055237"
"10640","0.9932520389556885","0.9932520389556885","0.9932520389556885"
"10650","0.9934452772140503","0.9934452772140503","0.9934452772140503"
"10660","0.9934191107749939","0.9934191107749939","0.9934191107749939"
"10670","0.9934740662574768","0.9934740662574768","0.9934740662574768"
"10680","0.9931263327598572","0.9931263327598572","0.9931263327598572"
"10690","0.9924865365028381","0.9924865365028381","0.9924865365028381"
"10700","0.9927151799201965","0.9927151799201965","0.9927151799201965"
"10710","0.9931356310844421","0.9931356310844421","0.9931356310844421"
"10720","0.9928091764450073","0.9928091764450073","0.9928091764450073"
"10730","0.9936017990112305","0.9936017990112305","0.9936017990112305"
"10740","0.9924613237380981","0.9924613237380981","0.9924613237380981"
"10750","0.9936282634735107","0.9936282634735107","0.9936282634735107"
"10760","0.9940775632858276","0.9940775632858276","0.9940775632858276"
"10770","0.9928333759307861","0.9928333759307861","0.9928333759307861"
"10780","0.9934879541397095","0.9934879541397095","0.9934879541397095"
"10790","0.9935228228569031","0.9935228228569031","0.9935228228569031"
"10800","0.9936078190803528","0.9936078190803528","0.9936078190803528"
"10810","0.9934722781181335","0.9934722781181335","0.9934722781181335"
"10820","0.9939338564872742","0.9939338564872742","0.9939338564872742"
"10830","0.9940420985221863","0.9940420985221863","0.9940420985221863"
"10840","0.9939720034599304","0.9939720034599304","0.9939720034599304"
"10850","0.9935158491134644","0.9935158491134644","0.9935158491134644"
"10860","0.9927114844322205","0.9927114844322205","0.9927114844322205"
"10870","0.9928151369094849","0.9928151369094849","0.9928151369094849"
"10880","0.994332492351532","0.994332492351532","0.994332492351532"
"10890","0.9934321641921997","0.9934321641921997","0.9934321641921997"
"10900","0.9933383464813232","0.9933383464813232","0.9933383464813232"
"10910","0.9939770102500916","0.9939770102500916","0.9939770102500916"
"10920","0.9938592910766602","0.9938592910766602","0.9938592910766602"
"10930","0.9927531480789185","0.9927531480789185","0.9927531480789185"
"10940","0.9939485192298889","0.9939485192298889","0.9939485192298889"
"10950","0.993786096572876","0.993786096572876","0.993786096572876"
"10960","0.9935194849967957","0.9935194849967957","0.9935194849967957"
"10970","0.9941348433494568","0.9941348433494568","0.9941348433494568"
"10980","0.9934196472167969","0.9934196472167969","0.9934196472167969"
