"Step","FSDP_BT_QAT_20250608_220648 - total_loss","FSDP_BT_QAT_20250608_220648 - total_loss__MIN","FSDP_BT_QAT_20250608_220648 - total_loss__MAX"
"14240","954.4966430664062","954.4966430664062","954.4966430664062"
"14250","1194.407958984375","1194.407958984375","1194.407958984375"
"14260","1126.6103515625","1126.6103515625","1126.6103515625"
"14270","1088.863037109375","1088.863037109375","1088.863037109375"
"14280","864.6158447265625","864.6158447265625","864.6158447265625"
"14290","974.1679077148438","974.1679077148438","974.1679077148438"
"14300","1170.751220703125","1170.751220703125","1170.751220703125"
"14310","1174.78173828125","1174.78173828125","1174.78173828125"
"14320","1202.341064453125","1202.341064453125","1202.341064453125"
"14330","1179.9251708984375","1179.9251708984375","1179.9251708984375"
"14340","1201.43115234375","1201.43115234375","1201.43115234375"
"14350","1175.138916015625","1175.138916015625","1175.138916015625"
"14360","695.7061767578125","695.7061767578125","695.7061767578125"
"14370","1093.6602783203125","1093.6602783203125","1093.6602783203125"
"14380","821.9529418945312","821.9529418945312","821.9529418945312"
"14390","1108.408447265625","1108.408447265625","1108.408447265625"
"14400","1179.345458984375","1179.345458984375","1179.345458984375"
"14410","1008.6535034179688","1008.6535034179688","1008.6535034179688"
"14420","1133.8280029296875","1133.8280029296875","1133.8280029296875"
"14430","1189.060302734375","1189.060302734375","1189.060302734375"
"14440","808.552978515625","808.552978515625","808.552978515625"
"14450","711.58251953125","711.58251953125","711.58251953125"
"14460","984.6314697265625","984.6314697265625","984.6314697265625"
"14470","693.7813110351562","693.7813110351562","693.7813110351562"
"14480","711.3924560546875","711.3924560546875","711.3924560546875"
"14490","1186.1787109375","1186.1787109375","1186.1787109375"
"14500","705.4993286132812","705.4993286132812","705.4993286132812"
"14510","691.8945922851562","691.8945922851562","691.8945922851562"
"14520","1165.822509765625","1165.822509765625","1165.822509765625"
"14530","928.7808837890625","928.7808837890625","928.7808837890625"
"14540","776.7364501953125","776.7364501953125","776.7364501953125"
"14550","720.5398559570312","720.5398559570312","720.5398559570312"
"14560","890.844482421875","890.844482421875","890.844482421875"
"14570","809.743408203125","809.743408203125","809.743408203125"
"14580","726.6080322265625","726.6080322265625","726.6080322265625"
"14590","694.224853515625","694.224853515625","694.224853515625"
"14600","790.6307983398438","790.6307983398438","790.6307983398438"
"14610","1068.5958251953125","1068.5958251953125","1068.5958251953125"
"14620","1192.84716796875","1192.84716796875","1192.84716796875"
"14630","956.7442626953125","956.7442626953125","956.7442626953125"
"14640","1122.699462890625","1122.699462890625","1122.699462890625"
"14650","968.2313232421875","968.2313232421875","968.2313232421875"
"14660","1065.0328369140625","1065.0328369140625","1065.0328369140625"
"14670","730.385986328125","730.385986328125","730.385986328125"
"14680","1091.7117919921875","1091.7117919921875","1091.7117919921875"
"14690","821.9832763671875","821.9832763671875","821.9832763671875"
"14700","732.36767578125","732.36767578125","732.36767578125"
"14710","1138.591064453125","1138.591064453125","1138.591064453125"
"14720","974.316650390625","974.316650390625","974.316650390625"
"14730","931.0013427734375","931.0013427734375","931.0013427734375"
"14740","1137.435546875","1137.435546875","1137.435546875"
"14750","709.55078125","709.55078125","709.55078125"
"14760","1063.4305419921875","1063.4305419921875","1063.4305419921875"
"14770","1136.1280517578125","1136.1280517578125","1136.1280517578125"
"14780","823.2890625","823.2890625","823.2890625"
"14790","972.9520874023438","972.9520874023438","972.9520874023438"
"14800","1208.96728515625","1208.96728515625","1208.96728515625"
"14810","721.5133666992188","721.5133666992188","721.5133666992188"
"14820","716.970947265625","716.970947265625","716.970947265625"
"14830","1177.484619140625","1177.484619140625","1177.484619140625"
"14840","1192.376220703125","1192.376220703125","1192.376220703125"
"14850","928.739501953125","928.739501953125","928.739501953125"
"14860","1092.551513671875","1092.551513671875","1092.551513671875"
"14870","1185.8228759765625","1185.8228759765625","1185.8228759765625"
"14880","1136.31689453125","1136.31689453125","1136.31689453125"
"14890","695.2114868164062","695.2114868164062","695.2114868164062"
"14900","1086.0633544921875","1086.0633544921875","1086.0633544921875"
"14910","1175.5443115234375","1175.5443115234375","1175.5443115234375"
"14920","1022.9075927734375","1022.9075927734375","1022.9075927734375"
"14930","1100.7900390625","1100.7900390625","1100.7900390625"
"14940","694.2135009765625","694.2135009765625","694.2135009765625"
"14950","731.7626953125","731.7626953125","731.7626953125"
"14960","1168.39892578125","1168.39892578125","1168.39892578125"
"14970","1048.3829345703125","1048.3829345703125","1048.3829345703125"
"14980","919.7214965820312","919.7214965820312","919.7214965820312"
"14990","1003.344970703125","1003.344970703125","1003.344970703125"
"15000","1164.11669921875","1164.11669921875","1164.11669921875"
"15010","1009.3004760742188","1009.3004760742188","1009.3004760742188"
"15020","1126.723876953125","1126.723876953125","1126.723876953125"
"15030","1187.5645751953125","1187.5645751953125","1187.5645751953125"
"15040","795.301025390625","795.301025390625","795.301025390625"
"15050","708.60302734375","708.60302734375","708.60302734375"
"15060","972.3333740234375","972.3333740234375","972.3333740234375"
"15070","676.3628540039062","676.3628540039062","676.3628540039062"
"15080","683.2515258789062","683.2515258789062","683.2515258789062"
"15090","1203.899658203125","1203.899658203125","1203.899658203125"
"15100","697.397705078125","697.397705078125","697.397705078125"
"15110","684.1319580078125","684.1319580078125","684.1319580078125"
"15120","1170.0921630859375","1170.0921630859375","1170.0921630859375"
"15130","910.9630126953125","910.9630126953125","910.9630126953125"
"15140","754.9013671875","754.9013671875","754.9013671875"
"15150","724.468017578125","724.468017578125","724.468017578125"
"15160","885.5873413085938","885.5873413085938","885.5873413085938"
"15170","810.1142578125","810.1142578125","810.1142578125"
"15180","716.3185424804688","716.3185424804688","716.3185424804688"
"15190","688.1202392578125","688.1202392578125","688.1202392578125"
"15200","792.8509521484375","792.8509521484375","792.8509521484375"
"15210","1052.04150390625","1052.04150390625","1052.04150390625"
"15220","1161.931640625","1161.931640625","1161.931640625"
"15230","954.91650390625","954.91650390625","954.91650390625"
"15240","1109.623046875","1109.623046875","1109.623046875"
"15250","962.5977783203125","962.5977783203125","962.5977783203125"
"15260","1046.427734375","1046.427734375","1046.427734375"
"15270","716.8538208007812","716.8538208007812","716.8538208007812"
"15280","1066.25732421875","1066.25732421875","1066.25732421875"
"15290","816.8168334960938","816.8168334960938","816.8168334960938"
"15300","726.4574584960938","726.4574584960938","726.4574584960938"
"15310","1140.0008544921875","1140.0008544921875","1140.0008544921875"
"15320","968.6041870117188","968.6041870117188","968.6041870117188"
"15330","926.0640869140625","926.0640869140625","926.0640869140625"
"15340","1137.0064697265625","1137.0064697265625","1137.0064697265625"
"15350","701.657470703125","701.657470703125","701.657470703125"
"15360","1065.644287109375","1065.644287109375","1065.644287109375"
"15370","1147.837158203125","1147.837158203125","1147.837158203125"
"15380","806.093017578125","806.093017578125","806.093017578125"
"15390","972.4024658203125","972.4024658203125","972.4024658203125"
"15400","995.5817260742188","995.5817260742188","995.5817260742188"
"15410","1119.712890625","1119.712890625","1119.712890625"
"15420","710.9966430664062","710.9966430664062","710.9966430664062"
"15430","1199.406005859375","1199.406005859375","1199.406005859375"
"15440","946.3179931640625","946.3179931640625","946.3179931640625"
"15450","1072.57275390625","1072.57275390625","1072.57275390625"
"15460","1054.7113037109375","1054.7113037109375","1054.7113037109375"
"15470","745.8029174804688","745.8029174804688","745.8029174804688"
"15480","880.6227416992188","880.6227416992188","880.6227416992188"
"15490","793.5142822265625","793.5142822265625","793.5142822265625"
"15500","837.3231201171875","837.3231201171875","837.3231201171875"
"15510","691.9191284179688","691.9191284179688","691.9191284179688"
"15520","970.15771484375","970.15771484375","970.15771484375"
"15530","916.4520874023438","916.4520874023438","916.4520874023438"
"15540","971.685791015625","971.685791015625","971.685791015625"
"15550","1092.4189453125","1092.4189453125","1092.4189453125"
"15560","749.732666015625","749.732666015625","749.732666015625"
"15570","950.271484375","950.271484375","950.271484375"
"15580","900.8804321289062","900.8804321289062","900.8804321289062"
"15590","717.0858154296875","717.0858154296875","717.0858154296875"
"15600","691.3118286132812","691.3118286132812","691.3118286132812"
"15610","1012.2561645507812","1012.2561645507812","1012.2561645507812"
"15620","1114.26708984375","1114.26708984375","1114.26708984375"
"15630","1180.033935546875","1180.033935546875","1180.033935546875"
"15640","798.939208984375","798.939208984375","798.939208984375"
"15650","705.8941650390625","705.8941650390625","705.8941650390625"
"15660","982.0211181640625","982.0211181640625","982.0211181640625"
"15670","682.7413330078125","682.7413330078125","682.7413330078125"
"15680","689.1881103515625","689.1881103515625","689.1881103515625"
"15690","1181.9158935546875","1181.9158935546875","1181.9158935546875"
"15700","705.5674438476562","705.5674438476562","705.5674438476562"
"15710","693.4860229492188","693.4860229492188","693.4860229492188"
"15720","1164.30029296875","1164.30029296875","1164.30029296875"
"15730","917.60107421875","917.60107421875","917.60107421875"
"15740","761.1861572265625","761.1861572265625","761.1861572265625"
"15750","727.8973388671875","727.8973388671875","727.8973388671875"
"15760","873.1192016601562","873.1192016601562","873.1192016601562"
"15770","805.306884765625","805.306884765625","805.306884765625"
"15780","726.1420288085938","726.1420288085938","726.1420288085938"
"15790","687.7196655273438","687.7196655273438","687.7196655273438"
"15800","798.6286010742188","798.6286010742188","798.6286010742188"
"15810","1052.06591796875","1052.06591796875","1052.06591796875"
"15820","1150.506591796875","1150.506591796875","1150.506591796875"
"15830","957.691162109375","957.691162109375","957.691162109375"
"15840","1115.529052734375","1115.529052734375","1115.529052734375"
"15850","955.9212036132812","955.9212036132812","955.9212036132812"
"15860","1050.1148681640625","1050.1148681640625","1050.1148681640625"
"15870","715.0275268554688","715.0275268554688","715.0275268554688"
"15880","1057.722412109375","1057.722412109375","1057.722412109375"
"15890","821.0866088867188","821.0866088867188","821.0866088867188"
"15900","727.5578002929688","727.5578002929688","727.5578002929688"
"15910","1128.685546875","1128.685546875","1128.685546875"
"15920","957.5830078125","957.5830078125","957.5830078125"
"15930","907.0640258789062","907.0640258789062","907.0640258789062"
"15940","1125.102783203125","1125.102783203125","1125.102783203125"
"15950","697.6488647460938","697.6488647460938","697.6488647460938"
"15960","1060.5849609375","1060.5849609375","1060.5849609375"
"15970","1132.9296875","1132.9296875","1132.9296875"
"15980","817.16796875","817.16796875","817.16796875"
"15990","972.148681640625","972.148681640625","972.148681640625"
"16000","991.8924560546875","991.8924560546875","991.8924560546875"
"16010","725.557861328125","725.557861328125","725.557861328125"
"16020","792.6415405273438","792.6415405273438","792.6415405273438"
"16030","854.1997680664062","854.1997680664062","854.1997680664062"
"16040","1077.5517578125","1077.5517578125","1077.5517578125"
"16050","1093.628173828125","1093.628173828125","1093.628173828125"
"16060","742.60498046875","742.60498046875","742.60498046875"
"16070","1029.6759033203125","1029.6759033203125","1029.6759033203125"
"16080","908.2584838867188","908.2584838867188","908.2584838867188"
"16090","1082.55322265625","1082.55322265625","1082.55322265625"
"16100","1145.42919921875","1145.42919921875","1145.42919921875"
"16110","681.059814453125","681.059814453125","681.059814453125"
"16120","745.4722900390625","745.4722900390625","745.4722900390625"
"16130","1071.0924072265625","1071.0924072265625","1071.0924072265625"
"16140","1093.9239501953125","1093.9239501953125","1093.9239501953125"
"16150","927.9883422851562","927.9883422851562","927.9883422851562"
"16160","696.2484130859375","696.2484130859375","696.2484130859375"
"16170","805.0693359375","805.0693359375","805.0693359375"
"16180","772.2247314453125","772.2247314453125","772.2247314453125"
"16190","716.5927124023438","716.5927124023438","716.5927124023438"
"16200","829.3499755859375","829.3499755859375","829.3499755859375"
"16210","988.5392456054688","988.5392456054688","988.5392456054688"
"16220","1105.133544921875","1105.133544921875","1105.133544921875"
"16230","1185.409423828125","1185.409423828125","1185.409423828125"
"16240","782.0679931640625","782.0679931640625","782.0679931640625"
"16250","705.3369750976562","705.3369750976562","705.3369750976562"
"16260","959.5017700195312","959.5017700195312","959.5017700195312"
"16270","685.3468627929688","685.3468627929688","685.3468627929688"
"16280","679.8746337890625","679.8746337890625","679.8746337890625"
"16290","1147.0810546875","1147.0810546875","1147.0810546875"
"16300","692.0292358398438","692.0292358398438","692.0292358398438"
"16310","688.3603515625","688.3603515625","688.3603515625"
"16320","1170.671142578125","1170.671142578125","1170.671142578125"
"16330","922.4092407226562","922.4092407226562","922.4092407226562"
"16340","751.2996215820312","751.2996215820312","751.2996215820312"
"16350","716.4146118164062","716.4146118164062","716.4146118164062"
"16360","875.253173828125","875.253173828125","875.253173828125"
"16370","797.697265625","797.697265625","797.697265625"
"16380","715.290283203125","715.290283203125","715.290283203125"
"16390","681.9591674804688","681.9591674804688","681.9591674804688"
"16400","788.8538208007812","788.8538208007812","788.8538208007812"
"16410","1046.415283203125","1046.415283203125","1046.415283203125"
"16420","1142.281982421875","1142.281982421875","1142.281982421875"
"16430","938.263671875","938.263671875","938.263671875"
"16440","1101.367919921875","1101.367919921875","1101.367919921875"
"16450","948.6053466796875","948.6053466796875","948.6053466796875"
"16460","1043.041259765625","1043.041259765625","1043.041259765625"
"16470","714.5657958984375","714.5657958984375","714.5657958984375"
"16480","1061.1898193359375","1061.1898193359375","1061.1898193359375"
"16490","810.5394287109375","810.5394287109375","810.5394287109375"
"16500","724.639892578125","724.639892578125","724.639892578125"
"16510","1094.0181884765625","1094.0181884765625","1094.0181884765625"
"16520","955.302978515625","955.302978515625","955.302978515625"
"16530","903.9741821289062","903.9741821289062","903.9741821289062"
"16540","1101.40625","1101.40625","1101.40625"
"16550","693.9058227539062","693.9058227539062","693.9058227539062"
"16560","1059.0902099609375","1059.0902099609375","1059.0902099609375"
"16570","1120.8564453125","1120.8564453125","1120.8564453125"
"16580","809.9598388671875","809.9598388671875","809.9598388671875"
"16590","960.5240478515625","960.5240478515625","960.5240478515625"
"16600","976.5196533203125","976.5196533203125","976.5196533203125"
"16610","719.4804077148438","719.4804077148438","719.4804077148438"
"16620","1116.492919921875","1116.492919921875","1116.492919921875"
"16630","1103.2156982421875","1103.2156982421875","1103.2156982421875"
"16640","920.11572265625","920.11572265625","920.11572265625"
"16650","1043.1575927734375","1043.1575927734375","1043.1575927734375"
"16660","1011.4517822265625","1011.4517822265625","1011.4517822265625"
"16670","732.366943359375","732.366943359375","732.366943359375"
"16680","865.9141235351562","865.9141235351562","865.9141235351562"
"16690","766.30712890625","766.30712890625","766.30712890625"
"16700","814.406982421875","814.406982421875","814.406982421875"
"16710","678.6347045898438","678.6347045898438","678.6347045898438"
"16720","953.544189453125","953.544189453125","953.544189453125"
"16730","888.5515747070312","888.5515747070312","888.5515747070312"
"16740","956.5972900390625","956.5972900390625","956.5972900390625"
"16750","1056.6019287109375","1056.6019287109375","1056.6019287109375"
"16760","735.0172729492188","735.0172729492188","735.0172729492188"
"16770","937.2808837890625","937.2808837890625","937.2808837890625"
"16780","870.4888916015625","870.4888916015625","870.4888916015625"
"16790","701.2999877929688","701.2999877929688","701.2999877929688"
"16800","672.7326049804688","672.7326049804688","672.7326049804688"
"16810","980.2407836914062","980.2407836914062","980.2407836914062"
"16820","1094.4486083984375","1094.4486083984375","1094.4486083984375"
"16830","1141.772216796875","1141.772216796875","1141.772216796875"
"16840","770.5904541015625","770.5904541015625","770.5904541015625"
"16850","693.8353881835938","693.8353881835938","693.8353881835938"
"16860","952.8916015625","952.8916015625","952.8916015625"
"16870","672.3256225585938","672.3256225585938","672.3256225585938"
"16880","671.5226440429688","671.5226440429688","671.5226440429688"
"16890","1141.19921875","1141.19921875","1141.19921875"
"16900","686.412109375","686.412109375","686.412109375"
"16910","668.4579467773438","668.4579467773438","668.4579467773438"
"16920","1141.64453125","1141.64453125","1141.64453125"
"16930","896.847412109375","896.847412109375","896.847412109375"
"16940","739.1944580078125","739.1944580078125","739.1944580078125"
"16950","705.8722534179688","705.8722534179688","705.8722534179688"
"16960","862.2791137695312","862.2791137695312","862.2791137695312"
"16970","781.0870971679688","781.0870971679688","781.0870971679688"
"16980","700.0556030273438","700.0556030273438","700.0556030273438"
"16990","677.2129516601562","677.2129516601562","677.2129516601562"
"17000","770.0989990234375","770.0989990234375","770.0989990234375"
"17010","1041.712158203125","1041.712158203125","1041.712158203125"
"17020","1121.3052978515625","1121.3052978515625","1121.3052978515625"
"17030","930.1690063476562","930.1690063476562","930.1690063476562"
"17040","1071.7337646484375","1071.7337646484375","1071.7337646484375"
"17050","925.5942993164062","925.5942993164062","925.5942993164062"
"17060","1027.51416015625","1027.51416015625","1027.51416015625"
"17070","702.7824096679688","702.7824096679688","702.7824096679688"
"17080","1046.5645751953125","1046.5645751953125","1046.5645751953125"
"17090","797.23974609375","797.23974609375","797.23974609375"
"17100","703.9944458007812","703.9944458007812","703.9944458007812"
"17110","1111.3193359375","1111.3193359375","1111.3193359375"
"17120","935.0509033203125","935.0509033203125","935.0509033203125"
"17130","885.240234375","885.240234375","885.240234375"
"17140","1091.713134765625","1091.713134765625","1091.713134765625"
"17150","689.4818115234375","689.4818115234375","689.4818115234375"
"17160","1028.212158203125","1028.212158203125","1028.212158203125"
"17170","1096.6373291015625","1096.6373291015625","1096.6373291015625"
"17180","791.1708984375","791.1708984375","791.1708984375"
"17190","937.139892578125","937.139892578125","937.139892578125"
"17200","958.62255859375","958.62255859375","958.62255859375"
"17210","705.5363159179688","705.5363159179688","705.5363159179688"
"17220","1105.3238525390625","1105.3238525390625","1105.3238525390625"
"17230","691.2451171875","691.2451171875","691.2451171875"
"17240","1099.794921875","1099.794921875","1099.794921875"
"17250","935.41357421875","935.41357421875","935.41357421875"
"17260","993.7078857421875","993.7078857421875","993.7078857421875"
"17270","1090.341064453125","1090.341064453125","1090.341064453125"
"17280","974.8580322265625","974.8580322265625","974.8580322265625"
"17290","996.6727905273438","996.6727905273438","996.6727905273438"
"17300","1146.383544921875","1146.383544921875","1146.383544921875"
"17310","894.897216796875","894.897216796875","894.897216796875"
"17320","951.7077026367188","951.7077026367188","951.7077026367188"
"17330","694.374267578125","694.374267578125","694.374267578125"
"17340","749.5167846679688","749.5167846679688","749.5167846679688"
"17350","762.8938598632812","762.8938598632812","762.8938598632812"
"17360","753.442626953125","753.442626953125","753.442626953125"
"17370","746.2260131835938","746.2260131835938","746.2260131835938"
"17380","1120.79248046875","1120.79248046875","1120.79248046875"
"17390","1147.9761962890625","1147.9761962890625","1147.9761962890625"
"17400","916.819091796875","916.819091796875","916.819091796875"
"17410","997.214599609375","997.214599609375","997.214599609375"
"17420","1123.461181640625","1123.461181640625","1123.461181640625"
"17430","1176.024658203125","1176.024658203125","1176.024658203125"
"17440","797.105712890625","797.105712890625","797.105712890625"
"17450","715.7030029296875","715.7030029296875","715.7030029296875"
"17460","961.021240234375","961.021240234375","961.021240234375"
"17470","682.7178955078125","682.7178955078125","682.7178955078125"
"17480","687.5097045898438","687.5097045898438","687.5097045898438"
"17490","1175.56591796875","1175.56591796875","1175.56591796875"
"17500","701.5103759765625","701.5103759765625","701.5103759765625"
"17510","693.6386108398438","693.6386108398438","693.6386108398438"
"17520","1166.2305908203125","1166.2305908203125","1166.2305908203125"
"17530","921.8706665039062","921.8706665039062","921.8706665039062"
"17540","769.3944091796875","769.3944091796875","769.3944091796875"
"17550","729.2823486328125","729.2823486328125","729.2823486328125"
"17560","883.9722900390625","883.9722900390625","883.9722900390625"
"17570","810.0859375","810.0859375","810.0859375"
"17580","718.7911987304688","718.7911987304688","718.7911987304688"
"17590","693.9393310546875","693.9393310546875","693.9393310546875"
"17600","787.8033447265625","787.8033447265625","787.8033447265625"
"17610","1062.834228515625","1062.834228515625","1062.834228515625"
"17620","1169.1591796875","1169.1591796875","1169.1591796875"
"17630","946.0936279296875","946.0936279296875","946.0936279296875"
"17640","1102.7347412109375","1102.7347412109375","1102.7347412109375"
"17650","954.349365234375","954.349365234375","954.349365234375"
"17660","1051.9122314453125","1051.9122314453125","1051.9122314453125"
"17670","722.9608764648438","722.9608764648438","722.9608764648438"
"17680","1059.888427734375","1059.888427734375","1059.888427734375"
"17690","831.662353515625","831.662353515625","831.662353515625"
"17700","735.1883544921875","735.1883544921875","735.1883544921875"
"17710","1114.283935546875","1114.283935546875","1114.283935546875"
"17720","968.2265625","968.2265625","968.2265625"
"17730","910.926025390625","910.926025390625","910.926025390625"
"17740","1109.489013671875","1109.489013671875","1109.489013671875"
"17750","710.1401977539062","710.1401977539062","710.1401977539062"
"17760","1063.579833984375","1063.579833984375","1063.579833984375"
"17770","1133.07568359375","1133.07568359375","1133.07568359375"
"17780","825.4720458984375","825.4720458984375","825.4720458984375"
"17790","974.0704956054688","974.0704956054688","974.0704956054688"
"17800","979.3624267578125","979.3624267578125","979.3624267578125"
"17810","724.5042114257812","724.5042114257812","724.5042114257812"
"17820","1129.478271484375","1129.478271484375","1129.478271484375"
"17830","711.3980712890625","711.3980712890625","711.3980712890625"
"17840","763.803955078125","763.803955078125","763.803955078125"
"17850","1110.263671875","1110.263671875","1110.263671875"
"17860","672.0458374023438","672.0458374023438","672.0458374023438"
"17870","956.0806884765625","956.0806884765625","956.0806884765625"
"17880","1160.5179443359375","1160.5179443359375","1160.5179443359375"
"17890","835.3883056640625","835.3883056640625","835.3883056640625"
"17900","1154.995849609375","1154.995849609375","1154.995849609375"
"17910","860.5081787109375","860.5081787109375","860.5081787109375"
"17920","812.434326171875","812.434326171875","812.434326171875"
"17930","734.5698852539062","734.5698852539062","734.5698852539062"
"17940","677.630615234375","677.630615234375","677.630615234375"
"17950","756.4176025390625","756.4176025390625","756.4176025390625"
"17960","721.2880249023438","721.2880249023438","721.2880249023438"
"17970","849.8609619140625","849.8609619140625","849.8609619140625"
"17980","714.4518432617188","714.4518432617188","714.4518432617188"
"17990","1055.705322265625","1055.705322265625","1055.705322265625"
"18000","909.9041748046875","909.9041748046875","909.9041748046875"
"18010","991.6976318359375","991.6976318359375","991.6976318359375"
"18020","1107.671142578125","1107.671142578125","1107.671142578125"
"18030","1149.309326171875","1149.309326171875","1149.309326171875"
"18040","774.1325073242188","774.1325073242188","774.1325073242188"
"18050","691.2459106445312","691.2459106445312","691.2459106445312"
"18060","963.3033447265625","963.3033447265625","963.3033447265625"
"18070","678.2833251953125","678.2833251953125","678.2833251953125"
"18080","667.169189453125","667.169189453125","667.169189453125"
"18090","1162.1026611328125","1162.1026611328125","1162.1026611328125"
"18100","692.5956420898438","692.5956420898438","692.5956420898438"
"18110","673.1499633789062","673.1499633789062","673.1499633789062"
"18120","1145.3353271484375","1145.3353271484375","1145.3353271484375"
"18130","902.4676513671875","902.4676513671875","902.4676513671875"
"18140","750.4320068359375","750.4320068359375","750.4320068359375"
"18150","710.3101196289062","710.3101196289062","710.3101196289062"
"18160","872.89306640625","872.89306640625","872.89306640625"
"18170","793.1420288085938","793.1420288085938","793.1420288085938"
"18180","701.9551391601562","701.9551391601562","701.9551391601562"
"18190","673.751708984375","673.751708984375","673.751708984375"
"18200","773.9011840820312","773.9011840820312","773.9011840820312"
"18210","1027.605712890625","1027.605712890625","1027.605712890625"
"18220","1120.255615234375","1120.255615234375","1120.255615234375"
"18230","941.7277221679688","941.7277221679688","941.7277221679688"
"18240","1094.065185546875","1094.065185546875","1094.065185546875"
"18250","931.419189453125","931.419189453125","931.419189453125"
"18260","1027.173095703125","1027.173095703125","1027.173095703125"
"18270","706.4678344726562","706.4678344726562","706.4678344726562"
"18280","1064.1112060546875","1064.1112060546875","1064.1112060546875"
"18290","805.7696533203125","805.7696533203125","805.7696533203125"
"18300","711.3250122070312","711.3250122070312","711.3250122070312"
"18310","1100.6702880859375","1100.6702880859375","1100.6702880859375"
"18320","951.4976196289062","951.4976196289062","951.4976196289062"
"18330","908.4802856445312","908.4802856445312","908.4802856445312"
"18340","1112.68408203125","1112.68408203125","1112.68408203125"
"18350","691.6666259765625","691.6666259765625","691.6666259765625"
"18360","1048.6910400390625","1048.6910400390625","1048.6910400390625"
"18370","1110.4339599609375","1110.4339599609375","1110.4339599609375"
"18380","804.8073120117188","804.8073120117188","804.8073120117188"
"18390","956.5023193359375","956.5023193359375","956.5023193359375"
"18400","958.037109375","958.037109375","958.037109375"
"18410","715.7603149414062","715.7603149414062","715.7603149414062"
"18420","1115.5660400390625","1115.5660400390625","1115.5660400390625"
"18430","701.2947998046875","701.2947998046875","701.2947998046875"
"18440","745.260498046875","745.260498046875","745.260498046875"
"18450","826.3485717773438","826.3485717773438","826.3485717773438"
"18460","664.955322265625","664.955322265625","664.955322265625"
"18470","948.5339965820312","948.5339965820312","948.5339965820312"
"18480","1132.103759765625","1132.103759765625","1132.103759765625"
"18490","831.0267333984375","831.0267333984375","831.0267333984375"
"18500","1123.824462890625","1123.824462890625","1123.824462890625"
"18510","853.912353515625","853.912353515625","853.912353515625"
"18520","791.619384765625","791.619384765625","791.619384765625"
"18530","723.852783203125","723.852783203125","723.852783203125"
"18540","662.8729248046875","662.8729248046875","662.8729248046875"
"18550","743.0809936523438","743.0809936523438","743.0809936523438"
"18560","715.6011352539062","715.6011352539062","715.6011352539062"
"18570","844.5111083984375","844.5111083984375","844.5111083984375"
"18580","704.5559692382812","704.5559692382812","704.5559692382812"
"18590","1030.988037109375","1030.988037109375","1030.988037109375"
"18600","888.978759765625","888.978759765625","888.978759765625"
"18610","953.3558349609375","953.3558349609375","953.3558349609375"
"18620","1070.650390625","1070.650390625","1070.650390625"
"18630","1112.2686767578125","1112.2686767578125","1112.2686767578125"
"18640","769.578857421875","769.578857421875","769.578857421875"
"18650","684.2630615234375","684.2630615234375","684.2630615234375"
"18660","938.5480346679688","938.5480346679688","938.5480346679688"
"18670","664.4151611328125","664.4151611328125","664.4151611328125"
"18680","664.6805419921875","664.6805419921875","664.6805419921875"
"18690","1111.548828125","1111.548828125","1111.548828125"
"18700","677.2916259765625","677.2916259765625","677.2916259765625"
"18710","668.7792358398438","668.7792358398438","668.7792358398438"
"18720","1117.46533203125","1117.46533203125","1117.46533203125"
"18730","882.7147216796875","882.7147216796875","882.7147216796875"
"18740","733.5902709960938","733.5902709960938","733.5902709960938"
"18750","697.5889282226562","697.5889282226562","697.5889282226562"
"18760","852.5588989257812","852.5588989257812","852.5588989257812"
"18770","773.9161376953125","773.9161376953125","773.9161376953125"
"18780","695.5045776367188","695.5045776367188","695.5045776367188"
"18790","664.1514892578125","664.1514892578125","664.1514892578125"
"18800","761.0447998046875","761.0447998046875","761.0447998046875"
"18810","996.0806884765625","996.0806884765625","996.0806884765625"
"18820","1098.9273681640625","1098.9273681640625","1098.9273681640625"
"18830","915.7467651367188","915.7467651367188","915.7467651367188"
"18840","1054.745849609375","1054.745849609375","1054.745849609375"
"18850","925.294189453125","925.294189453125","925.294189453125"
"18860","1003.2356567382812","1003.2356567382812","1003.2356567382812"
"18870","697.6275024414062","697.6275024414062","697.6275024414062"
"18880","1025.0484619140625","1025.0484619140625","1025.0484619140625"
"18890","788.2316284179688","788.2316284179688","788.2316284179688"
"18900","708.1687622070312","708.1687622070312","708.1687622070312"
"18910","1064.06298828125","1064.06298828125","1064.06298828125"
"18920","924.898681640625","924.898681640625","924.898681640625"
"18930","877.6100463867188","877.6100463867188","877.6100463867188"
"18940","1072.798828125","1072.798828125","1072.798828125"
"18950","682.3822021484375","682.3822021484375","682.3822021484375"
"18960","1012.1094970703125","1012.1094970703125","1012.1094970703125"
"18970","1080.68896484375","1080.68896484375","1080.68896484375"
"18980","791.8848876953125","791.8848876953125","791.8848876953125"
"18990","933.227783203125","933.227783203125","933.227783203125"
"19000","942.8847045898438","942.8847045898438","942.8847045898438"
"19010","700.9615478515625","700.9615478515625","700.9615478515625"
"19020","1073.78564453125","1073.78564453125","1073.78564453125"
"19030","690.6148681640625","690.6148681640625","690.6148681640625"
"19040","733.8232421875","733.8232421875","733.8232421875"
"19050","808.6522827148438","808.6522827148438","808.6522827148438"
"19060","666.9561767578125","666.9561767578125","666.9561767578125"
"19070","947.151123046875","947.151123046875","947.151123046875"
"19080","1137.889892578125","1137.889892578125","1137.889892578125"
"19090","849.407470703125","849.407470703125","849.407470703125"
