"Step","FSDP_BT_QAT_20250608_220648 - rank_fused_representation_f32","FSDP_BT_QAT_20250608_220648 - rank_fused_representation_f32__MIN","FSDP_BT_QAT_20250608_220648 - rank_fused_representation_f32__MAX"
"6990","0.9661210775375366","0.9661210775375366","0.9661210775375366"
"7000","0.9654985666275024","0.9654985666275024","0.9654985666275024"
"7010","0.9658046960830688","0.9658046960830688","0.9658046960830688"
"7020","0.9644643068313599","0.9644643068313599","0.9644643068313599"
"7030","0.9655088186264038","0.9655088186264038","0.9655088186264038"
"7040","0.9660084247589111","0.9660084247589111","0.9660084247589111"
"7050","0.9659903645515442","0.9659903645515442","0.9659903645515442"
"7060","0.9641926884651184","0.9641926884651184","0.9641926884651184"
"7070","0.9608387351036072","0.9608387351036072","0.9608387351036072"
"7080","0.9665759801864624","0.9665759801864624","0.9665759801864624"
"7090","0.9616936445236206","0.9616936445236206","0.9616936445236206"
"7100","0.9692606925964355","0.9692606925964355","0.9692606925964355"
"7110","0.964307963848114","0.964307963848114","0.964307963848114"
"7120","0.9633874297142029","0.9633874297142029","0.9633874297142029"
"7130","0.9683744311332703","0.9683744311332703","0.9683744311332703"
"7140","0.9660959243774414","0.9660959243774414","0.9660959243774414"
"7150","0.9648711085319519","0.9648711085319519","0.9648711085319519"
"7160","0.9669734239578247","0.9669734239578247","0.9669734239578247"
"7170","0.9645843505859375","0.9645843505859375","0.9645843505859375"
"7180","0.9667896628379822","0.9667896628379822","0.9667896628379822"
"7190","0.9657607674598694","0.9657607674598694","0.9657607674598694"
"7200","0.9655036926269531","0.9655036926269531","0.9655036926269531"
"7210","0.96630859375","0.96630859375","0.96630859375"
"7220","0.966661274433136","0.966661274433136","0.966661274433136"
"7230","0.9667577743530273","0.9667577743530273","0.9667577743530273"
"7240","0.9655712246894836","0.9655712246894836","0.9655712246894836"
"7250","0.9664302468299866","0.9664302468299866","0.9664302468299866"
"7260","0.9656040668487549","0.9656040668487549","0.9656040668487549"
"7270","0.9645289778709412","0.9645289778709412","0.9645289778709412"
"7280","0.9650730490684509","0.9650730490684509","0.9650730490684509"
"7290","0.965850293636322","0.965850293636322","0.965850293636322"
"7300","0.9662163853645325","0.9662163853645325","0.9662163853645325"
"7310","0.9663042426109314","0.9663042426109314","0.9663042426109314"
"7320","0.9649179577827454","0.9649179577827454","0.9649179577827454"
"7330","0.9608845114707947","0.9608845114707947","0.9608845114707947"
"7340","0.9651363492012024","0.9651363492012024","0.9651363492012024"
"7350","0.9644718170166016","0.9644718170166016","0.9644718170166016"
"7360","0.9617718458175659","0.9617718458175659","0.9617718458175659"
"7370","0.9691964983940125","0.9691964983940125","0.9691964983940125"
"7380","0.9677995443344116","0.9677995443344116","0.9677995443344116"
"7390","0.9657171368598938","0.9657171368598938","0.9657171368598938"
"7400","0.9636657238006592","0.9636657238006592","0.9636657238006592"
"7410","0.9662219882011414","0.9662219882011414","0.9662219882011414"
"7420","0.9663131237030029","0.9663131237030029","0.9663131237030029"
"7430","0.9674713611602783","0.9674713611602783","0.9674713611602783"
"7440","0.9657201766967773","0.9657201766967773","0.9657201766967773"
"7450","0.9633845090866089","0.9633845090866089","0.9633845090866089"
"7460","0.9665720462799072","0.9665720462799072","0.9665720462799072"
"7470","0.9665714502334595","0.9665714502334595","0.9665714502334595"
"7480","0.9656413793563843","0.9656413793563843","0.9656413793563843"
"7490","0.9666707515716553","0.9666707515716553","0.9666707515716553"
"7500","0.965316891670227","0.965316891670227","0.965316891670227"
"7510","0.9642441272735596","0.9642441272735596","0.9642441272735596"
"7520","0.9650785326957703","0.9650785326957703","0.9650785326957703"
"7530","0.9658215045928955","0.9658215045928955","0.9658215045928955"
"7540","0.9638368487358093","0.9638368487358093","0.9638368487358093"
"7550","0.9659567475318909","0.9659567475318909","0.9659567475318909"
"7560","0.963487982749939","0.963487982749939","0.963487982749939"
"7570","0.9653103947639465","0.9653103947639465","0.9653103947639465"
"7580","0.9654649496078491","0.9654649496078491","0.9654649496078491"
"7590","0.9659687280654907","0.9659687280654907","0.9659687280654907"
"7600","0.9630143642425537","0.9630143642425537","0.9630143642425537"
"7610","0.9663258790969849","0.9663258790969849","0.9663258790969849"
"7620","0.9634479880332947","0.9634479880332947","0.9634479880332947"
"7630","0.9640596508979797","0.9640596508979797","0.9640596508979797"
"7640","0.9660853147506714","0.9660853147506714","0.9660853147506714"
"7650","0.9576730728149414","0.9576730728149414","0.9576730728149414"
"7660","0.9651857018470764","0.9651857018470764","0.9651857018470764"
"7670","0.9642541408538818","0.9642541408538818","0.9642541408538818"
"7680","0.964250385761261","0.964250385761261","0.964250385761261"
"7690","0.9656174778938293","0.9656174778938293","0.9656174778938293"
"7700","0.9634748101234436","0.9634748101234436","0.9634748101234436"
"7710","0.9659459590911865","0.9659459590911865","0.9659459590911865"
"7720","0.9661562442779541","0.9661562442779541","0.9661562442779541"
"7730","0.9684053063392639","0.9684053063392639","0.9684053063392639"
"7740","0.9637699127197266","0.9637699127197266","0.9637699127197266"
"7750","0.9664683938026428","0.9664683938026428","0.9664683938026428"
"7760","0.9647125005722046","0.9647125005722046","0.9647125005722046"
"7770","0.965835452079773","0.965835452079773","0.965835452079773"
"7780","0.965389609336853","0.965389609336853","0.965389609336853"
"7790","0.9654720425605774","0.9654720425605774","0.9654720425605774"
"7800","0.9663334488868713","0.9663334488868713","0.9663334488868713"
"7810","0.9649261236190796","0.9649261236190796","0.9649261236190796"
"7820","0.9664247632026672","0.9664247632026672","0.9664247632026672"
"7830","0.9658138751983643","0.9658138751983643","0.9658138751983643"
"7840","0.9657533168792725","0.9657533168792725","0.9657533168792725"
"7850","0.963627815246582","0.963627815246582","0.963627815246582"
"7860","0.966635525226593","0.966635525226593","0.966635525226593"
"7870","0.9637225270271301","0.9637225270271301","0.9637225270271301"
"7880","0.9643968939781189","0.9643968939781189","0.9643968939781189"
"7890","0.9668276906013489","0.9668276906013489","0.9668276906013489"
"7900","0.9653245210647583","0.9653245210647583","0.9653245210647583"
"7910","0.9657486081123352","0.9657486081123352","0.9657486081123352"
"7920","0.9645828604698181","0.9645828604698181","0.9645828604698181"
"7930","0.9639021754264832","0.9639021754264832","0.9639021754264832"
"7940","0.9638321399688721","0.9638321399688721","0.9638321399688721"
"7950","0.9633612632751465","0.9633612632751465","0.9633612632751465"
"7960","0.9669623970985413","0.9669623970985413","0.9669623970985413"
"7970","0.9643677473068237","0.9643677473068237","0.9643677473068237"
"7980","0.9638466835021973","0.9638466835021973","0.9638466835021973"
"7990","0.965996265411377","0.965996265411377","0.965996265411377"
"8000","0.962697446346283","0.962697446346283","0.962697446346283"
"8010","0.9667865037918091","0.9667865037918091","0.9667865037918091"
"8020","0.967155396938324","0.967155396938324","0.967155396938324"
"8030","0.9655137062072754","0.9655137062072754","0.9655137062072754"
"8040","0.966009795665741","0.966009795665741","0.966009795665741"
"8050","0.9656288027763367","0.9656288027763367","0.9656288027763367"
"8060","0.9650055170059204","0.9650055170059204","0.9650055170059204"
"8070","0.9641335606575012","0.9641335606575012","0.9641335606575012"
"8080","0.966425895690918","0.966425895690918","0.966425895690918"
"8090","0.9657154083251953","0.9657154083251953","0.9657154083251953"
"8100","0.9663314819335938","0.9663314819335938","0.9663314819335938"
"8110","0.9647591710090637","0.9647591710090637","0.9647591710090637"
"8120","0.9626403450965881","0.9626403450965881","0.9626403450965881"
"8130","0.9650123119354248","0.9650123119354248","0.9650123119354248"
"8140","0.9654787182807922","0.9654787182807922","0.9654787182807922"
"8150","0.9653810262680054","0.9653810262680054","0.9653810262680054"
"8160","0.9678195714950562","0.9678195714950562","0.9678195714950562"
"8170","0.9645401835441589","0.9645401835441589","0.9645401835441589"
"8180","0.9646515250205994","0.9646515250205994","0.9646515250205994"
"8190","0.9632241725921631","0.9632241725921631","0.9632241725921631"
"8200","0.9649742841720581","0.9649742841720581","0.9649742841720581"
"8210","0.9624814391136169","0.9624814391136169","0.9624814391136169"
"8220","0.9651132225990295","0.9651132225990295","0.9651132225990295"
"8230","0.9663234949111938","0.9663234949111938","0.9663234949111938"
"8240","0.9652976989746094","0.9652976989746094","0.9652976989746094"
"8250","0.9672791361808777","0.9672791361808777","0.9672791361808777"
"8260","0.9668980240821838","0.9668980240821838","0.9668980240821838"
"8270","0.9642399549484253","0.9642399549484253","0.9642399549484253"
"8280","0.9645189642906189","0.9645189642906189","0.9645189642906189"
"8290","0.9658161401748657","0.9658161401748657","0.9658161401748657"
"8300","0.9664072394371033","0.9664072394371033","0.9664072394371033"
"8310","0.9652896523475647","0.9652896523475647","0.9652896523475647"
"8320","0.96266108751297","0.96266108751297","0.96266108751297"
"8330","0.9663746953010559","0.9663746953010559","0.9663746953010559"
"8340","0.9655503034591675","0.9655503034591675","0.9655503034591675"
"8350","0.965423583984375","0.965423583984375","0.965423583984375"
"8360","0.9640071392059326","0.9640071392059326","0.9640071392059326"
"8370","0.9644869565963745","0.9644869565963745","0.9644869565963745"
"8380","0.9638204574584961","0.9638204574584961","0.9638204574584961"
"8390","0.9645378589630127","0.9645378589630127","0.9645378589630127"
"8400","0.9681934118270874","0.9681934118270874","0.9681934118270874"
"8410","0.9647294878959656","0.9647294878959656","0.9647294878959656"
"8420","0.9649484157562256","0.9649484157562256","0.9649484157562256"
"8430","0.96532142162323","0.96532142162323","0.96532142162323"
"8440","0.9651151895523071","0.9651151895523071","0.9651151895523071"
"8450","0.9631741642951965","0.9631741642951965","0.9631741642951965"
"8460","0.9652467966079712","0.9652467966079712","0.9652467966079712"
"8470","0.9660308361053467","0.9660308361053467","0.9660308361053467"
"8480","0.9676249027252197","0.9676249027252197","0.9676249027252197"
"8490","0.9659785628318787","0.9659785628318787","0.9659785628318787"
"8500","0.9648303389549255","0.9648303389549255","0.9648303389549255"
"8510","0.9654232263565063","0.9654232263565063","0.9654232263565063"
"8520","0.9663223624229431","0.9663223624229431","0.9663223624229431"
"8530","0.9645938873291016","0.9645938873291016","0.9645938873291016"
"8540","0.9636626243591309","0.9636626243591309","0.9636626243591309"
"8550","0.964840829372406","0.964840829372406","0.964840829372406"
"8560","0.9648017287254333","0.9648017287254333","0.9648017287254333"
"8570","0.965128481388092","0.965128481388092","0.965128481388092"
"8580","0.9675565958023071","0.9675565958023071","0.9675565958023071"
"8590","0.9641003012657166","0.9641003012657166","0.9641003012657166"
"8600","0.9649954438209534","0.9649954438209534","0.9649954438209534"
"8610","0.9643876552581787","0.9643876552581787","0.9643876552581787"
"8620","0.9650046825408936","0.9650046825408936","0.9650046825408936"
"8630","0.96528559923172","0.96528559923172","0.96528559923172"
"8640","0.9652732610702515","0.9652732610702515","0.9652732610702515"
"8650","0.9676372408866882","0.9676372408866882","0.9676372408866882"
"8660","0.9649993777275085","0.9649993777275085","0.9649993777275085"
"8670","0.9655797481536865","0.9655797481536865","0.9655797481536865"
"8680","0.9655590057373047","0.9655590057373047","0.9655590057373047"
"8690","0.9658979773521423","0.9658979773521423","0.9658979773521423"
"8700","0.9652078747749329","0.9652078747749329","0.9652078747749329"
"8710","0.9642720818519592","0.9642720818519592","0.9642720818519592"
"8720","0.9656528830528259","0.9656528830528259","0.9656528830528259"
"8730","0.9659899473190308","0.9659899473190308","0.9659899473190308"
"8740","0.9658181667327881","0.9658181667327881","0.9658181667327881"
"8750","0.9622951745986938","0.9622951745986938","0.9622951745986938"
"8760","0.9664567708969116","0.9664567708969116","0.9664567708969116"
"8770","0.9655293226242065","0.9655293226242065","0.9655293226242065"
"8780","0.9656071066856384","0.9656071066856384","0.9656071066856384"
"8790","0.9655113816261292","0.9655113816261292","0.9655113816261292"
"8800","0.9655741453170776","0.9655741453170776","0.9655741453170776"
"8810","0.9660147428512573","0.9660147428512573","0.9660147428512573"
"8820","0.9657847881317139","0.9657847881317139","0.9657847881317139"
"8830","0.9638321995735168","0.9638321995735168","0.9638321995735168"
"8840","0.9651569724082947","0.9651569724082947","0.9651569724082947"
"8850","0.965341329574585","0.965341329574585","0.965341329574585"
"8860","0.9610722661018372","0.9610722661018372","0.9610722661018372"
"8870","0.9674004316329956","0.9674004316329956","0.9674004316329956"
"8880","0.9667275547981262","0.9667275547981262","0.9667275547981262"
"8890","0.9667513966560364","0.9667513966560364","0.9667513966560364"
"8900","0.9646862149238586","0.9646862149238586","0.9646862149238586"
"8910","0.962266206741333","0.962266206741333","0.962266206741333"
"8920","0.9665948748588562","0.9665948748588562","0.9665948748588562"
"8930","0.9662910103797913","0.9662910103797913","0.9662910103797913"
"8940","0.9661898612976074","0.9661898612976074","0.9661898612976074"
"8950","0.9662957787513733","0.9662957787513733","0.9662957787513733"
"8960","0.9657682776451111","0.9657682776451111","0.9657682776451111"
"8970","0.966089129447937","0.966089129447937","0.966089129447937"
"8980","0.9637496471405029","0.9637496471405029","0.9637496471405029"
"8990","0.9662038087844849","0.9662038087844849","0.9662038087844849"
"9000","0.9647711515426636","0.9647711515426636","0.9647711515426636"
"9010","0.9651471376419067","0.9651471376419067","0.9651471376419067"
"9020","0.9664714932441711","0.9664714932441711","0.9664714932441711"
"9030","0.9645135998725891","0.9645135998725891","0.9645135998725891"
"9040","0.9653069376945496","0.9653069376945496","0.9653069376945496"
"9050","0.9635740518569946","0.9635740518569946","0.9635740518569946"
"9060","0.9666173458099365","0.9666173458099365","0.9666173458099365"
"9070","0.9669597744941711","0.9669597744941711","0.9669597744941711"
"9080","0.9641842246055603","0.9641842246055603","0.9641842246055603"
"9090","0.9662210941314697","0.9662210941314697","0.9662210941314697"
"9100","0.9654459357261658","0.9654459357261658","0.9654459357261658"
"9110","0.96309494972229","0.96309494972229","0.96309494972229"
"9120","0.964221179485321","0.964221179485321","0.964221179485321"
"9130","0.9656978845596313","0.9656978845596313","0.9656978845596313"
"9140","0.966296911239624","0.966296911239624","0.966296911239624"
"9150","0.9652713537216187","0.9652713537216187","0.9652713537216187"
"9160","0.9625260233879089","0.9625260233879089","0.9625260233879089"
"9170","0.9631338715553284","0.9631338715553284","0.9631338715553284"
"9180","0.9642226696014404","0.9642226696014404","0.9642226696014404"
"9190","0.9655023217201233","0.9655023217201233","0.9655023217201233"
"9200","0.9648596048355103","0.9648596048355103","0.9648596048355103"
"9210","0.9633296132087708","0.9633296132087708","0.9633296132087708"
"9220","0.964046835899353","0.964046835899353","0.964046835899353"
"9230","0.9645785093307495","0.9645785093307495","0.9645785093307495"
"9240","0.9618264436721802","0.9618264436721802","0.9618264436721802"
"9250","0.96598881483078","0.96598881483078","0.96598881483078"
"9260","0.9634835720062256","0.9634835720062256","0.9634835720062256"
"9270","0.9635290503501892","0.9635290503501892","0.9635290503501892"
"9280","0.9652746319770813","0.9652746319770813","0.9652746319770813"
"9290","0.9663612246513367","0.9663612246513367","0.9663612246513367"
"9300","0.9635915756225586","0.9635915756225586","0.9635915756225586"
"9310","0.9654613137245178","0.9654613137245178","0.9654613137245178"
"9320","0.9650484919548035","0.9650484919548035","0.9650484919548035"
"9330","0.9635358452796936","0.9635358452796936","0.9635358452796936"
"9340","0.9647902250289917","0.9647902250289917","0.9647902250289917"
"9350","0.9644010663032532","0.9644010663032532","0.9644010663032532"
"9360","0.9651107788085938","0.9651107788085938","0.9651107788085938"
"9370","0.9648293256759644","0.9648293256759644","0.9648293256759644"
"9380","0.9646314978599548","0.9646314978599548","0.9646314978599548"
"9390","0.9648008346557617","0.9648008346557617","0.9648008346557617"
"9400","0.964396595954895","0.964396595954895","0.964396595954895"
"9410","0.9649909138679504","0.9649909138679504","0.9649909138679504"
"9420","0.9652796387672424","0.9652796387672424","0.9652796387672424"
"9430","0.9658207297325134","0.9658207297325134","0.9658207297325134"
"9440","0.9644154906272888","0.9644154906272888","0.9644154906272888"
"9450","0.965006411075592","0.965006411075592","0.965006411075592"
"9460","0.964779794216156","0.964779794216156","0.964779794216156"
"9470","0.9654412865638733","0.9654412865638733","0.9654412865638733"
"9480","0.9655107855796814","0.9655107855796814","0.9655107855796814"
"9490","0.964270830154419","0.964270830154419","0.964270830154419"
"9500","0.9629315137863159","0.9629315137863159","0.9629315137863159"
"9510","0.964588463306427","0.964588463306427","0.964588463306427"
"9520","0.9649680256843567","0.9649680256843567","0.9649680256843567"
"9530","0.9644131064414978","0.9644131064414978","0.9644131064414978"
"9540","0.9628799557685852","0.9628799557685852","0.9628799557685852"
"9550","0.964881420135498","0.964881420135498","0.964881420135498"
"9560","0.964047372341156","0.964047372341156","0.964047372341156"
"9570","0.9641345143318176","0.9641345143318176","0.9641345143318176"
"9580","0.9623951315879822","0.9623951315879822","0.9623951315879822"
"9590","0.9650459289550781","0.9650459289550781","0.9650459289550781"
"9600","0.9657605886459351","0.9657605886459351","0.9657605886459351"
"9610","0.961878776550293","0.961878776550293","0.961878776550293"
"9620","0.9657143950462341","0.9657143950462341","0.9657143950462341"
"9630","0.965861439704895","0.965861439704895","0.965861439704895"
"9640","0.9648295044898987","0.9648295044898987","0.9648295044898987"
"9650","0.9648358225822449","0.9648358225822449","0.9648358225822449"
"9660","0.9643625020980835","0.9643625020980835","0.9643625020980835"
"9670","0.9660274982452393","0.9660274982452393","0.9660274982452393"
"9680","0.9649189710617065","0.9649189710617065","0.9649189710617065"
"9690","0.965492308139801","0.965492308139801","0.965492308139801"
"9700","0.9655768275260925","0.9655768275260925","0.9655768275260925"
"9710","0.9627237915992737","0.9627237915992737","0.9627237915992737"
"9720","0.9644622802734375","0.9644622802734375","0.9644622802734375"
"9730","0.9636287689208984","0.9636287689208984","0.9636287689208984"
"9740","0.9606531858444214","0.9606531858444214","0.9606531858444214"
"9750","0.966821551322937","0.966821551322937","0.966821551322937"
"9760","0.9640116691589355","0.9640116691589355","0.9640116691589355"
"9770","0.9656522870063782","0.9656522870063782","0.9656522870063782"
"9780","0.9638179540634155","0.9638179540634155","0.9638179540634155"
"9790","0.9641937017440796","0.9641937017440796","0.9641937017440796"
"9800","0.9643269181251526","0.9643269181251526","0.9643269181251526"
"9810","0.9672127366065979","0.9672127366065979","0.9672127366065979"
"9820","0.9618144035339355","0.9618144035339355","0.9618144035339355"
"9830","0.964146614074707","0.964146614074707","0.964146614074707"
"9840","0.9652277231216431","0.9652277231216431","0.9652277231216431"
"9850","0.9674016237258911","0.9674016237258911","0.9674016237258911"
"9860","0.9641449451446533","0.9641449451446533","0.9641449451446533"
"9870","0.964501678943634","0.964501678943634","0.964501678943634"
"9880","0.9639855623245239","0.9639855623245239","0.9639855623245239"
"9890","0.9658461809158325","0.9658461809158325","0.9658461809158325"
"9900","0.9649193286895752","0.9649193286895752","0.9649193286895752"
"9910","0.9653249382972717","0.9653249382972717","0.9653249382972717"
"9920","0.9642281532287598","0.9642281532287598","0.9642281532287598"
"9930","0.9661892652511597","0.9661892652511597","0.9661892652511597"
"9940","0.9625808596611023","0.9625808596611023","0.9625808596611023"
"9950","0.9647791981697083","0.9647791981697083","0.9647791981697083"
"9960","0.9641436338424683","0.9641436338424683","0.9641436338424683"
"9970","0.964165210723877","0.964165210723877","0.964165210723877"
"9980","0.9653496742248535","0.9653496742248535","0.9653496742248535"
"9990","0.966370701789856","0.966370701789856","0.966370701789856"
"10000","0.9649180769920349","0.9649180769920349","0.9649180769920349"
"10010","0.9633544087409973","0.9633544087409973","0.9633544087409973"
"10020","0.9651774168014526","0.9651774168014526","0.9651774168014526"
"10030","0.9619907140731812","0.9619907140731812","0.9619907140731812"
"10040","0.9647842049598694","0.9647842049598694","0.9647842049598694"
"10050","0.964602530002594","0.964602530002594","0.964602530002594"
"10060","0.9637135863304138","0.9637135863304138","0.9637135863304138"
"10070","0.9649879336357117","0.9649879336357117","0.9649879336357117"
"10080","0.9643890261650085","0.9643890261650085","0.9643890261650085"
"10090","0.9647914171218872","0.9647914171218872","0.9647914171218872"
"10100","0.9638696908950806","0.9638696908950806","0.9638696908950806"
"10110","0.9664198160171509","0.9664198160171509","0.9664198160171509"
"10120","0.9653735756874084","0.9653735756874084","0.9653735756874084"
"10130","0.9659498929977417","0.9659498929977417","0.9659498929977417"
"10140","0.9640700817108154","0.9640700817108154","0.9640700817108154"
"10150","0.9629029035568237","0.9629029035568237","0.9629029035568237"
"10160","0.9656131863594055","0.9656131863594055","0.9656131863594055"
"10170","0.9637458324432373","0.9637458324432373","0.9637458324432373"
"10180","0.9654423594474792","0.9654423594474792","0.9654423594474792"
"10190","0.9668172597885132","0.9668172597885132","0.9668172597885132"
"10200","0.9639599919319153","0.9639599919319153","0.9639599919319153"
"10210","0.9638294577598572","0.9638294577598572","0.9638294577598572"
"10220","0.9673153162002563","0.9673153162002563","0.9673153162002563"
"10230","0.9654138684272766","0.9654138684272766","0.9654138684272766"
"10240","0.9640246629714966","0.9640246629714966","0.9640246629714966"
"10250","0.9639067053794861","0.9639067053794861","0.9639067053794861"
"10260","0.9646670818328857","0.9646670818328857","0.9646670818328857"
"10270","0.9644953012466431","0.9644953012466431","0.9644953012466431"
"10280","0.9657747149467468","0.9657747149467468","0.9657747149467468"
"10290","0.9660831093788147","0.9660831093788147","0.9660831093788147"
"10300","0.9666300415992737","0.9666300415992737","0.9666300415992737"
"10310","0.9653511643409729","0.9653511643409729","0.9653511643409729"
"10320","0.964041531085968","0.964041531085968","0.964041531085968"
"10330","0.9637382626533508","0.9637382626533508","0.9637382626533508"
"10340","0.9650510549545288","0.9650510549545288","0.9650510549545288"
"10350","0.9655911922454834","0.9655911922454834","0.9655911922454834"
"10360","0.9649776220321655","0.9649776220321655","0.9649776220321655"
"10370","0.9648324847221375","0.9648324847221375","0.9648324847221375"
"10380","0.9647569060325623","0.9647569060325623","0.9647569060325623"
"10390","0.964488685131073","0.964488685131073","0.964488685131073"
"10400","0.9626985192298889","0.9626985192298889","0.9626985192298889"
"10410","0.9639033079147339","0.9639033079147339","0.9639033079147339"
"10420","0.96390300989151","0.96390300989151","0.96390300989151"
"10430","0.961313009262085","0.961313009262085","0.961313009262085"
"10440","0.9626784920692444","0.9626784920692444","0.9626784920692444"
"10450","0.9648960828781128","0.9648960828781128","0.9648960828781128"
"10460","0.9642896056175232","0.9642896056175232","0.9642896056175232"
"10470","0.9604723453521729","0.9604723453521729","0.9604723453521729"
"10480","0.965133786201477","0.965133786201477","0.965133786201477"
"10490","0.9656977653503418","0.9656977653503418","0.9656977653503418"
"10500","0.9643434286117554","0.9643434286117554","0.9643434286117554"
"10510","0.965833306312561","0.965833306312561","0.965833306312561"
"10520","0.9642788767814636","0.9642788767814636","0.9642788767814636"
"10530","0.9629170894622803","0.9629170894622803","0.9629170894622803"
"10540","0.9640810489654541","0.9640810489654541","0.9640810489654541"
"10550","0.9631639719009399","0.9631639719009399","0.9631639719009399"
"10560","0.9651570916175842","0.9651570916175842","0.9651570916175842"
"10570","0.9623104333877563","0.9623104333877563","0.9623104333877563"
"10580","0.9654377698898315","0.9654377698898315","0.9654377698898315"
"10590","0.964231014251709","0.964231014251709","0.964231014251709"
"10600","0.9632309675216675","0.9632309675216675","0.9632309675216675"
"10610","0.9636614322662354","0.9636614322662354","0.9636614322662354"
"10620","0.9643476009368896","0.9643476009368896","0.9643476009368896"
"10630","0.9645090699195862","0.9645090699195862","0.9645090699195862"
"10640","0.9651483297348022","0.9651483297348022","0.9651483297348022"
"10650","0.9653074145317078","0.9653074145317078","0.9653074145317078"
"10660","0.9650925993919373","0.9650925993919373","0.9650925993919373"
"10670","0.9644972681999207","0.9644972681999207","0.9644972681999207"
"10680","0.9628943800926208","0.9628943800926208","0.9628943800926208"
"10690","0.9650618433952332","0.9650618433952332","0.9650618433952332"
"10700","0.9609362483024597","0.9609362483024597","0.9609362483024597"
"10710","0.9641866087913513","0.9641866087913513","0.9641866087913513"
"10720","0.9656373262405396","0.9656373262405396","0.9656373262405396"
"10730","0.9642420411109924","0.9642420411109924","0.9642420411109924"
"10740","0.9663248658180237","0.9663248658180237","0.9663248658180237"
"10750","0.9646260738372803","0.9646260738372803","0.9646260738372803"
"10760","0.9647861123085022","0.9647861123085022","0.9647861123085022"
"10770","0.9618856906890869","0.9618856906890869","0.9618856906890869"
"10780","0.9618470668792725","0.9618470668792725","0.9618470668792725"
"10790","0.9661995768547058","0.9661995768547058","0.9661995768547058"
"10800","0.9649297595024109","0.9649297595024109","0.9649297595024109"
"10810","0.9644507765769958","0.9644507765769958","0.9644507765769958"
"10820","0.9653002619743347","0.9653002619743347","0.9653002619743347"
"10830","0.9649180769920349","0.9649180769920349","0.9649180769920349"
"10840","0.9655357599258423","0.9655357599258423","0.9655357599258423"
"10850","0.9634906053543091","0.9634906053543091","0.9634906053543091"
"10860","0.963346540927887","0.963346540927887","0.963346540927887"
"10870","0.9626572132110596","0.9626572132110596","0.9626572132110596"
"10880","0.966144859790802","0.966144859790802","0.966144859790802"
"10890","0.9642811417579651","0.9642811417579651","0.9642811417579651"
"10900","0.9654929637908936","0.9654929637908936","0.9654929637908936"
"10910","0.9641346335411072","0.9641346335411072","0.9641346335411072"
"10920","0.9650909304618835","0.9650909304618835","0.9650909304618835"
"10930","0.9649226665496826","0.9649226665496826","0.9649226665496826"
"10940","0.9637355208396912","0.9637355208396912","0.9637355208396912"
"10950","0.9665767550468445","0.9665767550468445","0.9665767550468445"
"10960","0.9640698432922363","0.9640698432922363","0.9640698432922363"
"10970","0.9643118381500244","0.9643118381500244","0.9643118381500244"
"10980","0.9638140201568604","0.9638140201568604","0.9638140201568604"
"10990","0.9636867642402649","0.9636867642402649","0.9636867642402649"
"11000","0.9639706015586853","0.9639706015586853","0.9639706015586853"
"11010","0.9661290049552917","0.9661290049552917","0.9661290049552917"
"11020","0.9670446515083313","0.9670446515083313","0.9670446515083313"
"11030","0.9640751481056213","0.9640751481056213","0.9640751481056213"
"11040","0.9648835062980652","0.9648835062980652","0.9648835062980652"
"11050","0.9643999934196472","0.9643999934196472","0.9643999934196472"
"11060","0.9652438759803772","0.9652438759803772","0.9652438759803772"
"11070","0.9634666442871094","0.9634666442871094","0.9634666442871094"
"11080","0.9667733311653137","0.9667733311653137","0.9667733311653137"
"11090","0.9656779170036316","0.9656779170036316","0.9656779170036316"
"11100","0.964057981967926","0.964057981967926","0.964057981967926"
"11110","0.9652175307273865","0.9652175307273865","0.9652175307273865"
"11120","0.9663207530975342","0.9663207530975342","0.9663207530975342"
"11130","0.9656662344932556","0.9656662344932556","0.9656662344932556"
"11140","0.963804304599762","0.963804304599762","0.963804304599762"
"11150","0.9668540954589844","0.9668540954589844","0.9668540954589844"
"11160","0.9641417860984802","0.9641417860984802","0.9641417860984802"
"11170","0.9648137092590332","0.9648137092590332","0.9648137092590332"
"11180","0.9657346606254578","0.9657346606254578","0.9657346606254578"
"11190","0.9643552303314209","0.9643552303314209","0.9643552303314209"
"11200","0.9662019610404968","0.9662019610404968","0.9662019610404968"
"11210","0.9661374092102051","0.9661374092102051","0.9661374092102051"
"11220","0.9660126566886902","0.9660126566886902","0.9660126566886902"
"11230","0.9659410119056702","0.9659410119056702","0.9659410119056702"
"11240","0.9645922183990479","0.9645922183990479","0.9645922183990479"
"11250","0.9651981592178345","0.9651981592178345","0.9651981592178345"
"11260","0.9657691717147827","0.9657691717147827","0.9657691717147827"
"11270","0.9641274213790894","0.9641274213790894","0.9641274213790894"
"11280","0.9639905691146851","0.9639905691146851","0.9639905691146851"
"11290","0.965773344039917","0.965773344039917","0.965773344039917"
"11300","0.9650002121925354","0.9650002121925354","0.9650002121925354"
"11310","0.9657024145126343","0.9657024145126343","0.9657024145126343"
"11320","0.9659423232078552","0.9659423232078552","0.9659423232078552"
"11330","0.963212788105011","0.963212788105011","0.963212788105011"
"11340","0.9641615748405457","0.9641615748405457","0.9641615748405457"
"11350","0.9645172357559204","0.9645172357559204","0.9645172357559204"
"11360","0.9648364782333374","0.9648364782333374","0.9648364782333374"
"11370","0.9648125171661377","0.9648125171661377","0.9648125171661377"
